feature_id	location	type	function	aliases	protein_md5
fig|1282.4860.peg.18	AWS443_TRY2_contig_1_10688+117	CDS	hypothetical protein		64586445479e6a0a18380dce92c30c5d
fig|1282.4860.peg.19	AWS443_TRY2_contig_1_10883+195	CDS	hypothetical protein		73feedc970a0cb19518165a6f930a40a
fig|1282.4860.peg.20	AWS443_TRY2_contig_1_11501+417	CDS	hypothetical protein		aa3b6a9419ee81207e932a80677bd96e
fig|1282.4860.peg.21	AWS443_TRY2_contig_1_12481-345	CDS	hypothetical protein		4cc0023ebfb0a735769c95e7960dc257
fig|1282.4860.peg.22	AWS443_TRY2_contig_1_12707+1308	CDS	KtrAB potassium uptake system, integral membrane component KtrB		b24738a6230600933660f328fbe59e0a
fig|1282.4860.peg.23	AWS443_TRY2_contig_1_14627+234	CDS	hypothetical protein		accc3a8a93f729198ecfd7dbc0cff373
fig|1282.4860.peg.24	AWS443_TRY2_contig_1_15288-171	CDS	hypothetical protein		d3875199d6ba83e4dd4bb8ba10f2a3b0
fig|1282.4860.peg.25	AWS443_TRY2_contig_1_15823-126	CDS	hypothetical protein		690e1d34f7ca14053c92af52b22d047f
fig|1282.4860.peg.26	AWS443_TRY2_contig_1_16023+543	CDS	hypothetical protein		e2d66cf2451d681beec635af2fe7aeb8
fig|1282.4860.peg.27	AWS443_TRY2_contig_1_16888-180	CDS	hypothetical protein		1027eeff54e3dcf2d834be6bbb06bd04
fig|1282.4860.peg.28	AWS443_TRY2_contig_1_17024+210	CDS	Integrase		e03179b5b7d8a71096052c46fd806aad
fig|1282.4860.peg.29	AWS443_TRY2_contig_1_17255+231	CDS	Integrase		7e6457b08ab4dab7127d7f3ba0ade67d
fig|1282.4860.peg.30	AWS443_TRY2_contig_1_17498+231	CDS	hypothetical protein		33e92b94d321aec33678e9b059d810e9
fig|1282.4860.peg.31	AWS443_TRY2_contig_1_18748-471	CDS	tmRNA-binding protein SmpB		3205135246ad5bb0a0978002dab10645
fig|1282.4860.peg.32	AWS443_TRY2_contig_1_21151-2379	CDS	3'-to-5' exoribonuclease RNase R		287c0b7284587ce47be0e70896c0d355
fig|1282.4860.peg.33	AWS443_TRY2_contig_1_21926-741	CDS	Carboxyesterase precursor-like protein		61e0ac3522d36e93f5d78296193e8031
fig|1282.4860.peg.34	AWS443_TRY2_contig_1_22460-234	CDS	Protein translocase membrane subunit SecG		17769f2ed48410b94bcec151d3cfd5f1
fig|1282.4860.peg.35	AWS443_TRY2_contig_1_22987-459	CDS	hypothetical protein		7f2e89f815c61f8a5a806c786afd8887
fig|1282.4860.peg.36	AWS443_TRY2_contig_1_24457-1305	CDS	Enolase (EC 4.2.1.11)		0118d36bc649d13bc6f7432d278034db
fig|1282.4860.peg.37	AWS443_TRY2_contig_1_26113-1518	CDS	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)		b4cbe86b31f104aea054c5dcda6e6f34
fig|1282.4860.peg.38	AWS443_TRY2_contig_1_26877-762	CDS	Triosephosphate isomerase (EC 5.3.1.1)		3b15d72225117363cec436e3674fdaae
fig|1282.4860.peg.39	AWS443_TRY2_contig_1_28198-1191	CDS	Phosphoglycerate kinase (EC 2.7.2.3)		ab349202aa76c8c1a43e5c026ca3e70a
fig|1282.4860.peg.40	AWS443_TRY2_contig_1_29402-1011	CDS	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)		ca2e593f28674a353a982ee57e53b00f
fig|1282.4860.peg.41	AWS443_TRY2_contig_1_30467-1014	CDS	Central glycolytic genes regulator		2d66993c7c601ae8d050868679b5cc94
fig|1282.4860.peg.42	AWS443_TRY2_contig_1_30823+237	CDS	hypothetical protein		9845dfd18aff05d0fd62226edc14334f
fig|1282.4860.peg.43	AWS443_TRY2_contig_1_31852-621	CDS	hypothetical protein		428adacec5f252047659a56cc9e7fc93
fig|1282.4860.peg.44	AWS443_TRY2_contig_1_32717+900	CDS	Cell division inhibitor Slr1223 (YfcH in EC), contains epimerase/dehydratase and DUF1731 domains		9ad0e7ba080d7930d5b2a4b7e7e2a438
fig|1282.4860.peg.45	AWS443_TRY2_contig_1_33647+192	CDS	hypothetical protein		c63f528c9bc37a40ccc3fe93a3bea097
fig|1282.4860.peg.46	AWS443_TRY2_contig_1_34684-585	CDS	ATP-dependent Clp protease proteolytic subunit ClpP (EC 3.4.21.92)		bb650d3fdf9d97900b3d96efb82043b7
fig|1282.4860.rna.1	AWS443_TRY2_contig_1_34873+72	rna	tRNA-Arg-CCG		
fig|1282.4860.peg.47	AWS443_TRY2_contig_1_35956-945	CDS	Sporulation transcription regulator WhiA		656214c0606e650946d7a5102a77a547
fig|1282.4860.peg.48	AWS443_TRY2_contig_1_37080-996	CDS	FIG002813: LPPG:FO 2-phospho-L-lactate transferase like, CofD-like		c5ad32f148686d7d4f8dadafb383df38
fig|1282.4860.peg.49	AWS443_TRY2_contig_1_37988-909	CDS	RNase adapter protein RapZ		bec3ebbef01bec074015eea4ee17dd5b
fig|1282.4860.peg.50	AWS443_TRY2_contig_1_39096-933	CDS	Thioredoxin reductase (EC 1.8.1.9)		d7a41937b6c80d94f2b9d7796b93dd66
fig|1282.4860.peg.51	AWS443_TRY2_contig_1_40600-1440	CDS	TPR domain protein		40df557531b4f3a9c4ab5536de340f40
fig|1282.4860.peg.52	AWS443_TRY2_contig_1_41094-528	CDS	Putative acetyltransferase YvoF		c2869a27174d7df09e0717ebe8ac3388
fig|1282.4860.peg.53	AWS443_TRY2_contig_1_41939-840	CDS	Prolipoprotein diacylglyceryl transferase		40e441794bcbeeb1e8ccc51b2a40f0ff
fig|1282.4860.peg.54	AWS443_TRY2_contig_1_42877-933	CDS	HPr kinase/phosphorylase		16109a981aa1f915b567bc3dc9936ca7
fig|1282.4860.peg.55	AWS443_TRY2_contig_1_46066-2835	CDS	Excinuclease ABC subunit A		89d2b4f827cc73ad52de6a4bde68c114
fig|1282.4860.peg.56	AWS443_TRY2_contig_1_48059-1986	CDS	Excinuclease ABC subunit B		bf785fb9f1c6481699cf3c3f3c0aa7a3
fig|1282.4860.peg.57	AWS443_TRY2_contig_1_48849-234	CDS	hypothetical protein		17271fd1f8eedb75dde263af1deb7a2d
fig|1282.4860.peg.58	AWS443_TRY2_contig_1_49496-642	CDS	Nucleotidase YfbR, HD superfamily		4575e00e3fd023130a3412091e5fd6b0
fig|1282.4860.peg.59	AWS443_TRY2_contig_1_50605-801	CDS	LysM domain protein		6de38e084b576e8bc649883a926a1f72
fig|1282.4860.peg.60	AWS443_TRY2_contig_1_51943-999	CDS	Peptide chain release factor 2 @ programmed frameshift-containing		ea5a213d984243d3f56d26a0b69cc937
fig|1282.4860.peg.61	AWS443_TRY2_contig_1_54791-2535	CDS	Protein translocase subunit SecA		99309462815dfd97f55c5e766da0e112
fig|1282.4860.peg.62	AWS443_TRY2_contig_1_56026-570	CDS	Ribosome hibernation promoting factor Hpf		8892e85d03472e0adddbb91cd3f8044b
fig|1282.4860.peg.63	AWS443_TRY2_contig_1_56761-675	CDS	Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy		6d8b264bfa2d35242c45dacff068c77b
fig|1282.4860.peg.64	AWS443_TRY2_contig_1_57917-1164	CDS	ComF operon protein A, DNA transporter ATPase		6484bd3cf8befef6e0aca06bb56776f0
fig|1282.4860.peg.65	AWS443_TRY2_contig_1_59026-867	CDS	FIG005590: DegV family protein		f6427e8dad3321084246cf40a41a9c1f
fig|1282.4860.peg.66	AWS443_TRY2_contig_1_59171+642	CDS	FIG000605: protein co-occurring with transport systems (COG1739)		33ac7442554793426c39dc8508dad332
fig|1282.4860.peg.67	AWS443_TRY2_contig_1_60952-1080	CDS	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.33)		2d11e04b5b5c65709886460b82db4d99
fig|1282.4860.peg.68	AWS443_TRY2_contig_1_61292+1077	CDS	Hypothetical protein with diguanylate-cyclase (GGDEF) domain		ff7475393f00a2dc1a512d4ad2ff7d8e
fig|1282.4860.peg.69	AWS443_TRY2_contig_1_62563+762	CDS	hypothetical protein		928b99ebdfa20b81db3ebfa33c36a9ff
fig|1282.4860.peg.70	AWS443_TRY2_contig_1_63340+495	CDS	hypothetical protein		cf3b4ca2295906e81325d4c790c11c2a
fig|1282.4860.peg.71	AWS443_TRY2_contig_1_63855+1239	CDS	Tripeptide aminopeptidase (EC 3.4.11.4)		0c1d650fb82e669495a290c4ef6ab9ad
fig|1282.4860.peg.72	AWS443_TRY2_contig_1_66314-1131	CDS	Glycerate kinase (EC 2.7.1.31)		762343040e20c734c011c9c6c9d7e1c6
fig|1282.4860.peg.73	AWS443_TRY2_contig_1_66905-321	CDS	Uncharacterized protein YtxJ		7636deb8b4293470e084ef46713f69bc
fig|1282.4860.peg.74	AWS443_TRY2_contig_1_67944-891	CDS	hypothetical protein		a6fdaab52b172ececa903b7dcd7f61c6
fig|1282.4860.peg.75	AWS443_TRY2_contig_1_68061+528	CDS	hypothetical protein		bbc6d0d6003c5755c5fa0af97931a156
fig|1282.4860.peg.76	AWS443_TRY2_contig_1_68705+933	CDS	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98)		8afb59cbf1ff09dc73c1c9cab628f6ca
fig|1282.4860.peg.77	AWS443_TRY2_contig_1_69659+315	CDS	hypothetical protein		31f325c092237f5ad80cbf853d8ccfb0
fig|1282.4860.peg.78	AWS443_TRY2_contig_1_71167-1044	CDS	Iron compound ABC uptake transporter substrate-binding protein		aa7799317858a176c156d4d19f42edd1
fig|1282.4860.peg.79	AWS443_TRY2_contig_1_72025-780	CDS	Iron compound ABC uptake transporter ATP-binding protein		bbee2492d0ff9b86b63580bd4bdb63b6
fig|1282.4860.peg.80	AWS443_TRY2_contig_1_72981-960	CDS	Iron compound ABC uptake transporter permease protein		38ce01091d465a09d7a18e231bc1855f
fig|1282.4860.peg.81	AWS443_TRY2_contig_1_73939-975	CDS	Iron compound ABC uptake transporter permease protein		ae051fc5c8f62f4eda14c341a96f9771
fig|1282.4860.peg.82	AWS443_TRY2_contig_1_74140-186	CDS	4-aminobutyraldehyde dehydrogenase (EC 1.2.1.19)		207f24866b37fd070d8e16e809feea61
fig|1282.4860.peg.83	AWS443_TRY2_contig_1_75161-969	CDS	Ribonucleotide reductase of class Ib (aerobic), beta subunit (EC 1.17.4.1)		196230b42049e5abbd332bc4f301cdff
fig|1282.4860.peg.84	AWS443_TRY2_contig_1_77385-2106	CDS	Ribonucleotide reductase of class Ib (aerobic), alpha subunit (EC 1.17.4.1)		9cfe14ac22d6d360352c9fc7d7b6282f
fig|1282.4860.peg.85	AWS443_TRY2_contig_1_77746-399	CDS	Ribonucleotide reduction protein NrdI		c99c6b5494db242566b3b9c862765cb0
fig|1282.4860.peg.86	AWS443_TRY2_contig_1_78507+870	CDS	Permease of the drug/metabolite transporter (DMT) superfamily		dbab576c78294871570677d3339affb3
fig|1282.4860.peg.87	AWS443_TRY2_contig_1_79390+501	CDS	NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13)		a51af68a876062cdced810f0634a1a15
fig|1282.4860.peg.88	AWS443_TRY2_contig_1_80174+1506	CDS	Di-tripeptide/cation symporter DtpT		7a22c4f6dcc99cadb49a37baf7ae1e41
fig|1282.4860.peg.89	AWS443_TRY2_contig_1_81963+162	CDS	hypothetical protein		f30541d4d3351aa24f1736865f0c0a0c
fig|1282.4860.peg.90	AWS443_TRY2_contig_1_82334+924	CDS	Transcription regulator [contains diacylglycerol kinase catalytic domain]		11d82026e2e51d5bc9ca9b2485868fa1
fig|1282.4860.peg.91	AWS443_TRY2_contig_1_83656+2610	CDS	Acetaldehyde dehydrogenase (EC 1.2.1.10) / Alcohol dehydrogenase (EC 1.1.1.1)		6bb64ecd15e573819d4fc7d5adf73600
fig|1282.4860.peg.92	AWS443_TRY2_contig_1_86871-540	CDS	Putative 5'(3')-deoxyribonucleotidase (EC 3.1.3.-)		aa134b5e8c93fd447d1ade7007656ce4
fig|1282.4860.peg.93	AWS443_TRY2_contig_1_88049-1056	CDS	Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate aminotransferase (EC 2.6.1.9)		5e3d69ac50eda7d42f0e166729177594
fig|1282.4860.peg.94	AWS443_TRY2_contig_1_89766-1515	CDS	Glycine betaine ABC transport system, permease protein OpuAB / Glycine betaine ABC transport system, glycine betaine-binding protein OpuAC		9eaa624c6c68cf62f4a8bea0d3762f89
fig|1282.4860.peg.95	AWS443_TRY2_contig_1_90733-975	CDS	Glycine betaine ABC transport system, ATP-binding protein OpuAA (EC 3.6.3.32)		a6c37eb15fd5cb3917d571062b3efc40
fig|1282.4860.peg.96	AWS443_TRY2_contig_1_92711-1779	CDS	ATP-dependent DNA helicase RecQ		2e36ef624922beab9fff49e4ab53d0bd
fig|1282.4860.peg.97	AWS443_TRY2_contig_1_94608-1884	CDS	Bis-ABC ATPase Uup		523f8081b207c5d5140feb04f9d3333b
fig|1282.4860.peg.98	AWS443_TRY2_contig_1_94736+816	CDS	Metal transporter, ZIP family		f7892184c657286aedbd92a33464b108
fig|1282.4860.peg.99	AWS443_TRY2_contig_1_98384-1941	CDS	Lipoteichoic acid synthase LtaS Type Ib		9873aeafaa30f3d778ba36a193a97f98
fig|1282.4860.peg.100	AWS443_TRY2_contig_1_99940-1005	CDS	Allophanate hydrolase 2 subunit 2 (EC 3.5.1.54)		4905dafc3bd200d17e3295617df59cee
fig|1282.4860.peg.101	AWS443_TRY2_contig_1_100659-732	CDS	Allophanate hydrolase 2 subunit 1 (EC 3.5.1.54)		90c60520be44232d33eaf2edf6bf726f
fig|1282.4860.peg.102	AWS443_TRY2_contig_1_100884-207	CDS	FIG025881: hypothetical protein in Ammonia conversion cluster		876d1032f327b58d5b9827192060cab1
fig|1282.4860.peg.103	AWS443_TRY2_contig_1_101541-609	CDS	Aminodeoxychorismate lyase (EC 4.1.3.38)		9d070048e83b0cea46ee79ce89d6c1b3
fig|1282.4860.peg.104	AWS443_TRY2_contig_1_102694-1152	CDS	Para-aminobenzoate synthase, aminase component (EC 2.6.1.85)		b0aaac0f7d1daab557b557f42f81bc27
fig|1282.4860.peg.105	AWS443_TRY2_contig_1_103271-588	CDS	Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85)		30abb472330be1b70484a3d3ed1a4c46
fig|1282.4860.peg.106	AWS443_TRY2_contig_1_103568+672	CDS	7-cyano-7-deazaguanine synthase (EC 6.3.4.20)		3c57ad2914b7edaef29a178930ca3880
fig|1282.4860.peg.107	AWS443_TRY2_contig_1_104244+420	CDS	6-carboxy-5,6,7,8-tetrahydropterin synthase (EC 4.1.2.50)		71cfe72403a9ce04da42149180d1936d
fig|1282.4860.peg.108	AWS443_TRY2_contig_1_104664+714	CDS	7-carboxy-7-deazaguanine synthase (EC 4.3.99.3)		792146407cf213c0a39367517647a625
fig|1282.4860.peg.109	AWS443_TRY2_contig_1_105480+600	CDS	hypothetical protein		f73260dab95bd0c4b9a710b3561a0715
fig|1282.4860.peg.110	AWS443_TRY2_contig_1_106429+156	CDS	Transposase, IS4 family		acb837a8bce69fa33398dc5f9d39572d
fig|1282.4860.peg.111	AWS443_TRY2_contig_1_107180+438	CDS	hypothetical protein		f9c103f05478c308ccc2c58594bbc0fd
fig|1282.4860.peg.112	AWS443_TRY2_contig_1_107668+474	CDS	hypothetical protein		e2c1220ba4b7ef88e3ea487343d23008
fig|1282.4860.peg.113	AWS443_TRY2_contig_1_108116+690	CDS	Response regulator SaeR (Staphylococcus exoprotein expression protein R)		d822a21c53d9d662199493597f5de440
fig|1282.4860.peg.114	AWS443_TRY2_contig_1_108895+966	CDS	Sensor histidine protein kinase SaeS (EC 2.7.13.3) (exoprotein expression protein S)		e4cb07d5e68017a5215b59f8eb04ef7b
fig|1282.4860.peg.115	AWS443_TRY2_contig_1_111036-1107	CDS	CsbB stress response protein		50789ed2bd296fd564e1ffa7263e6c06
fig|1282.4860.peg.116	AWS443_TRY2_contig_1_112078-840	CDS	oxidoreductase of aldo/keto reductase family, subgroup 1		e3275d42fa65e096c3274ab1adcd2412
fig|1282.4860.peg.117	AWS443_TRY2_contig_1_113642-1350	CDS	Hemolysins and related proteins containing CBS domains		db8fb1cde66cb7823b382b35c89593de
fig|1282.4860.peg.118	AWS443_TRY2_contig_1_115051-1173	CDS	N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)		4600fc36cb1d791e8e01c3745a736951
fig|1282.4860.peg.119	AWS443_TRY2_contig_1_117377-1953	CDS	PTS system, fructose-specific IIA component (EC 2.7.1.202) / PTS system, fructose-specific IIB component (EC 2.7.1.202) / PTS system, fructose-specific IIC component		5fd387004cd2297687de80a85c861a57
fig|1282.4860.peg.120	AWS443_TRY2_contig_1_118303-921	CDS	1-phosphofructokinase (EC 2.7.1.56)		8afa8b261d4ab3533e7f8b22ca760b2d
fig|1282.4860.peg.121	AWS443_TRY2_contig_1_119058-759	CDS	Transcriptional repressor of the fructose operon, DeoR family		2cc2e00d06e2b1e5acf7db0881e685cf
fig|1282.4860.peg.122	AWS443_TRY2_contig_1_119795-507	CDS	Cys-tRNA(Pro) deacylase YbaK		46569f14d05ee7e93d14e951ae5f6b26
fig|1282.4860.peg.123	AWS443_TRY2_contig_1_120355-471	CDS	hypothetical protein		b27a1e2e3d8e5e0d3887bd6c08850c5a
fig|1282.4860.peg.124	AWS443_TRY2_contig_1_121840-1164	CDS	MFS-type transporter quinolone resistance protein NorA		1de4d3b77535cf47019ed49e9ea86d78
fig|1282.4860.peg.125	AWS443_TRY2_contig_1_122207-138	CDS	hypothetical protein		471e64a9916171dc57523e78e2f0c458
fig|1282.4860.peg.126	AWS443_TRY2_contig_1_122250+618	CDS	hypothetical protein		371d57107fac487b52b71a9ebabcb970
fig|1282.4860.peg.127	AWS443_TRY2_contig_1_122864+270	CDS	hypothetical protein		2cbf8fa59fbb85d1c2195aff0892455b
fig|1282.4860.peg.128	AWS443_TRY2_contig_1_124556-1374	CDS	Deoxyribodipyrimidine photolyase (EC 4.1.99.3)		1808e57dc1defe9d36f898d28d844816
fig|1282.4860.peg.129	AWS443_TRY2_contig_1_126309-1557	CDS	Sodium/di- and tricarboxylate cotransporter		8a0c4d80a73cc6368a63574687caacda
fig|1282.4860.peg.130	AWS443_TRY2_contig_1_127384-942	CDS	Malate dehydrogenase (EC 1.1.1.37)		fa9fce3f7e391abfe327b1f7aeb84286
fig|1282.4860.peg.131	AWS443_TRY2_contig_1_127806-294	CDS	hypothetical protein		789caceb8e354c5cec40cfd29692c350
fig|1282.4860.peg.132	AWS443_TRY2_contig_1_128754-927	CDS	Metal chaperone, involved in Zn homeostasis		c7339e9109bb99e1b842bc45b36a53ea
fig|1282.4860.peg.133	AWS443_TRY2_contig_1_128976+444	CDS	Transcriptional regulator MgrA (Regulator of autolytic activity)		09cfe98eec8e20c535e7a318cf0f6736
fig|1282.4860.peg.134	AWS443_TRY2_contig_1_131354-1695	CDS	Efflux ABC transporter for glutathione/L-cysteine, essential for assembly of bd-type respiratory oxidases => CydC subunit		ce404fdaaa3cbe9d5a579d114c0f83af
fig|1282.4860.peg.135	AWS443_TRY2_contig_1_132985-1635	CDS	Efflux ABC transporter for glutathione/L-cysteine, essential for assembly of bd-type respiratory oxidases => CydD subunit		71686420af3ff507529c57fb1d1712f5
fig|1282.4860.peg.136	AWS443_TRY2_contig_1_133196+873	CDS	Undecaprenyl-diphosphatase (EC 3.6.1.27)		7e3e1590e64780515b0a79b711a51648
fig|1282.4860.peg.137	AWS443_TRY2_contig_1_134815-465	CDS	Transcriptional regulator, AraC family		d0046e63be09cdcd90bcaa20dc2ae012
fig|1282.4860.peg.138	AWS443_TRY2_contig_1_135012+681	CDS	hypothetical protein		32b3346fc0cde7ce934d3f5d4e76e168
fig|1282.4860.peg.139	AWS443_TRY2_contig_1_135695+450	CDS	hypothetical protein		d37b0870ed868dd24d243f5994ef7abc
fig|1282.4860.peg.140	AWS443_TRY2_contig_1_136155+567	CDS	Lysine decarboxylase family		f432cd63630c8b8b0073f169925ce859
fig|1282.4860.peg.141	AWS443_TRY2_contig_1_137568-549	CDS	Acetyltransferase, GNAT family		ecbbcb7bb35c56965267ef4377f8d536
fig|1282.4860.peg.142	AWS443_TRY2_contig_1_137990-297	CDS	hypothetical protein		831f0f3bb212166cbd0d98962ebe7552
fig|1282.4860.peg.143	AWS443_TRY2_contig_1_138544-423	CDS	hypothetical protein		1670c51ba6b7b4a7ca25b20cb162ee83
fig|1282.4860.peg.144	AWS443_TRY2_contig_1_138983+690	CDS	hypothetical protein		c3b6f29aa62bc204f9eacc9f5914da6d
fig|1282.4860.peg.145	AWS443_TRY2_contig_1_140216-489	CDS	putative membrane protein		e26efde4f2bc73dbe89d9e5eeed7cd4b
fig|1282.4860.peg.146	AWS443_TRY2_contig_1_141431-1209	CDS	Sugar efflux transpoter		1e370153505ee79b2c969b024aeebdeb
fig|1282.4860.peg.147	AWS443_TRY2_contig_1_142343-855	CDS	Catabolite control protein E (CcpE), LysR family		a553fff030dbeee8037f1cdf720a2a36
fig|1282.4860.peg.148	AWS443_TRY2_contig_1_143017-594	CDS	hypothetical protein		461460ad7b4ddf5eb91b5ff0491f66b5
fig|1282.4860.peg.149	AWS443_TRY2_contig_1_143491-186	CDS	hypothetical protein		5c1604c00db9e20dcea4fa3a654449ee
fig|1282.4860.peg.150	AWS443_TRY2_contig_1_144656-1146	CDS	Flavohemoglobin / Nitric oxide dioxygenase (EC 1.14.12.17)		312405f94d01f616024a395cd480eb02
fig|1282.4860.peg.151	AWS443_TRY2_contig_1_144828+675	CDS	Repair of Iron Centers di-iron protein		9938d0667dec6f4029f9227857f3e6fb
fig|1282.4860.peg.152	AWS443_TRY2_contig_1_146230-477	CDS	FIG018171: hypothetical protein of Cupin superfamily		ad38f0c6be1e3ee7415f7896fbe5fe14
fig|1282.4860.peg.153	AWS443_TRY2_contig_1_146946-717	CDS	Transcriptional regulatory protein YeeN		b49213a9e69ddafa7016ceb061ecd84f
fig|1282.4860.peg.154	AWS443_TRY2_contig_1_147558-360	CDS	hypothetical protein		9ecbd54d831adb1ab7a68509fbca0eb7
fig|1282.4860.peg.155	AWS443_TRY2_contig_1_149847-2175	CDS	Transcriptional regulator of biofilm formation (AraC/XylS family)		87f4d591682c54ddef6a428d8ceb0fff
fig|1282.4860.peg.156	AWS443_TRY2_contig_1_150769-660	CDS	hypothetical protein		7dc717e8ef19c22d09927bd300d8c992
fig|1282.4860.peg.157	AWS443_TRY2_contig_1_151180+801	CDS	Secretory antigen precursor SsaA		172bc5d3ceca78238fc7dd27f610f06a
fig|1282.4860.peg.158	AWS443_TRY2_contig_1_153183-1011	CDS	Probable low-affinity inorganic phosphate transporter		f0a6e6c0f755491fe73d21ad188723cb
fig|1282.4860.peg.159	AWS443_TRY2_contig_1_153815-618	CDS	UPF0111 protein YkaA, likely to be a phosphate transport regulator		01f4a25520675612351111c3a9bcb551
fig|1282.4860.peg.160	AWS443_TRY2_contig_1_156226-1890	CDS	Bacitracin export permease protein BceB		7e174615f922fb20ab3ee0270dab0417
fig|1282.4860.peg.161	AWS443_TRY2_contig_1_156977-762	CDS	Bacitracin export ATP-binding protein BceA		140bad12fc3a781a1520ae53b56f7c86
fig|1282.4860.peg.162	AWS443_TRY2_contig_1_158163-1041	CDS	Two-component sensor histidine kinase BceS		1596df3c65b73b442f4defdd635754d0
fig|1282.4860.peg.163	AWS443_TRY2_contig_1_158830-675	CDS	Two-component response regulator BceR		72dc5d87c8e0effd84f5b6c788f3ce84
fig|1282.4860.peg.164	AWS443_TRY2_contig_1_159772-924	CDS	hypothetical protein		f959abf5023385c476fdd191461a345e
fig|1282.4860.peg.165	AWS443_TRY2_contig_1_159881+507	CDS	Acetyltransferase, GNAT family		bba24b2e78a51dacbe589821dc24a62f
fig|1282.4860.peg.166	AWS443_TRY2_contig_1_161997-1050	CDS	Lipase LipA		01f4213500656a53be4c0068190b5d90
fig|1282.4860.peg.167	AWS443_TRY2_contig_1_163343-1068	CDS	Na(+)-dependent branched-chain amino acid transporter		6309e5cd1b017b89e207bb1f391eb48f
fig|1282.4860.peg.168	AWS443_TRY2_contig_1_164068-501	CDS	hypothetical protein		ddf889574f991e5e65a8ea08a253e4cb
fig|1282.4860.peg.169	AWS443_TRY2_contig_1_165185-798	CDS	Ferrichrome transport ATP-binding protein FhuC		8cb721acee054fa4f0d8a7166a5b22e0
fig|1282.4860.peg.170	AWS443_TRY2_contig_1_166377-834	CDS	UPF0750 membrane protein YxkD		aee5b10e6524b7b0267852ae27e3b4d9
fig|1282.4860.peg.171	AWS443_TRY2_contig_1_168182-1269	CDS	Pyrimidine nucleoside transporter		4bdfa94b4c0051a4ef6186e0fe393de7
fig|1282.4860.peg.172	AWS443_TRY2_contig_1_170156-1728	CDS	Efflux ABC transporter, permease/ATP-binding protein		2d9c9c98d4a7a2eb07d7513c7eb0ae9a
fig|1282.4860.peg.173	AWS443_TRY2_contig_1_171538-399	CDS	Glycerol-3-phosphate cytidylyltransferase (EC 2.7.7.39)		0ca5b8b957e406dc0b0ce9648680a28e
fig|1282.4860.peg.174	AWS443_TRY2_contig_1_172737-1065	CDS	Teichoic acid biosynthesis protein X		f50b69eda12fb24dd15fd32a1c6970f5
