feature_id	location	type	function	aliases	protein_md5
fig|562.101033.peg.37	EC_479_Assembly_contig_1_32001-324	CDS	COG1263: Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific		de3bdb7aaccff1c7bf998c17e0dece99
fig|562.101033.peg.38	EC_479_Assembly_contig_1_32204-201	CDS	Tail component protein		070fbf7eee9b1979ef9c5ef4ddd41616
fig|562.101033.peg.39	EC_479_Assembly_contig_1_32698-495	CDS	Phage head completion protein		bc5229119e4fe87efaa644ffe7b8cc35
fig|562.101033.peg.40	EC_479_Assembly_contig_1_33600-801	CDS	Phage terminase, endonuclease subunit GpM		ab400e704a868c6bdd002651ed7a72f0
fig|562.101033.peg.41	EC_479_Assembly_contig_1_34698-1053	CDS	Phage major capsid protein GpN		a2e01bddd417de9b1632b788c0849250
fig|562.101033.peg.42	EC_479_Assembly_contig_1_35558-837	CDS	Phage capsid scaffolding protein GpO		c2d1bc0d6178305b8810e2984e5cb66b
fig|562.101033.peg.43	EC_479_Assembly_contig_1_35713+1752	CDS	Phage terminase, ATPase subunit GpP		e0f461a3ba019bc2e3882f4b7c6c98c7
fig|562.101033.peg.44	EC_479_Assembly_contig_1_37464+1047	CDS	Phage portal vertex protein GpQ		77af3c33e1ff6da75f64c25474dc28c7
fig|562.101033.peg.45	EC_479_Assembly_contig_1_38707-129	CDS	FIG00640306: hypothetical protein		be42ebdba4b908cb66593cdba9ee7eaa
fig|562.101033.peg.46	EC_479_Assembly_contig_1_39402-408	CDS	FIG00638444: hypothetical protein		f428afc06b4499e73f50c801e2f51638
fig|562.101033.peg.47	EC_479_Assembly_contig_1_39812-312	CDS	FIG00640112: hypothetical protein		ef3c9221511e72d08c0aeb6e07c87d65
fig|562.101033.peg.48	EC_479_Assembly_contig_1_40776-960	CDS	putative plasmid partition protein		66a6ca420879a150424662aa7c866ec6
fig|562.101033.peg.49	EC_479_Assembly_contig_1_41437-585	CDS	Phage replication protein GpA, endonuclease		a96fe708cf66214a436f0d661886bc8f
fig|562.101033.peg.50	EC_479_Assembly_contig_1_43676-2235	CDS	Phage replication protein GpA, endonuclease		1893492199341627c78742cd8d3deb40
fig|562.101033.peg.51	EC_479_Assembly_contig_1_44048-366	CDS	hypothetical protein		75b3613b83b9024ac94df242a28324c3
fig|562.101033.peg.52	EC_479_Assembly_contig_1_44435-246	CDS	hypothetical protein		6c833bc967d8082e2747aba3d906bb7f
fig|562.101033.peg.53	EC_479_Assembly_contig_1_44635-204	CDS	hypothetical protein		27e95eddeed4c777e062405d33e046c0
fig|562.101033.peg.54	EC_479_Assembly_contig_1_44835-114	CDS	FIG00639989: hypothetical protein		c2fe889e4927ff81fc86a30ca3363b69
fig|562.101033.peg.55	EC_479_Assembly_contig_1_45074-243	CDS	hypothetical protein		eccd7e5c401655d022391c5af0750764
fig|562.101033.peg.56	EC_479_Assembly_contig_1_45373-288	CDS	hypothetical protein		23526f507822799cdb0bf0eb6d78e185
fig|562.101033.peg.57	EC_479_Assembly_contig_1_45725-342	CDS	hypothetical protein		716b1d2092b2d75fa3947b54ec953762
fig|562.101033.peg.58	EC_479_Assembly_contig_1_45834-108	CDS	hypothetical protein		f0a27d2b0e24dcdec9abc976e759c2e2
fig|562.101033.peg.59	EC_479_Assembly_contig_1_46184-207	CDS	FIG00642114: hypothetical protein		365608d35a6e4162e63b6d89a057f4fc
fig|562.101033.peg.60	EC_479_Assembly_contig_1_46478-288	CDS	repressor of Pc; required for prophage excision; inhibits integration; activates P11 promoter of satellite phage P4		53695e446221827219847e1d574130bf
fig|562.101033.peg.61	EC_479_Assembly_contig_1_46592+321	CDS	hypothetical protein		9fa1a16090baf21b6e4cb10833f1a696
fig|562.101033.peg.62	EC_479_Assembly_contig_1_47009+1005	CDS	Phage integrase		891a34ec1235de5e9f4c5b668096d0e1
fig|562.101033.peg.63	EC_479_Assembly_contig_1_48172+1158	CDS	Erythronate-4-phosphate dehydrogenase (EC 1.1.1.290)		8891ddb44fe65a957c2aa363649415d4
fig|562.101033.peg.64	EC_479_Assembly_contig_1_49395+1014	CDS	Semialdehyde dehydrogenase, USG-1 protein		d1eabbf04fdbf7b2a7838df64344bd29
fig|562.101033.peg.65	EC_479_Assembly_contig_1_50408+813	CDS	tRNA pseudouridine(38-40) synthase (EC 5.4.99.12)		7538c5e9db96c635b4488a198b19d824
fig|562.101033.peg.66	EC_479_Assembly_contig_1_51303+660	CDS	DedA protein		5cb3c2151df8dcf2cf314a83f6e5b1b8
fig|562.101033.peg.67	EC_479_Assembly_contig_1_52118+915	CDS	Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)		00f16035247d9646639b739f14fd7dc5
fig|562.101033.peg.68	EC_479_Assembly_contig_1_53102+1269	CDS	Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)		f9427d79caa87084263037a75506f088
fig|562.101033.peg.69	EC_479_Assembly_contig_1_54360+663	CDS	Septum-associated cell division protein DedD		eb6a1fe4178468ee684c9b0a8d1465ff
fig|562.101033.peg.70	EC_479_Assembly_contig_1_55463+489	CDS	Colicin V production protein		9117bbc343b0b643f07748ca67d2c7ad
fig|562.101033.peg.71	EC_479_Assembly_contig_1_55988+1518	CDS	Amidophosphoribosyltransferase (EC 2.4.2.14)		a7cdf18242fdd808b88647a0b9c557b1
fig|562.101033.peg.72	EC_479_Assembly_contig_1_57600+570	CDS	Flavin prenyltransferase UbiX		64c47a44fefdd67a0dc725472ab6d306
fig|562.101033.peg.73	EC_479_Assembly_contig_1_58435+783	CDS	Lysine-arginine-ornithine-binding ABC transporter, substrate-binding protein ArgT (TC 3.A.1.3.1)		89b62b588cf2c717df778e0ea11596ef
fig|562.101033.peg.74	EC_479_Assembly_contig_1_59438+783	CDS	Histidine ABC transporter, substrate-binding protein HisJ (TC 3.A.1.3.1)		c4cdd1b70c465cb610c9f2b2a1983a58
fig|562.101033.peg.75	EC_479_Assembly_contig_1_60310+687	CDS	Histidine ABC transporter, permease protein HisQ (TC 3.A.1.3.1)		685f31e784c817259980d418e4eca207
fig|562.101033.peg.76	EC_479_Assembly_contig_1_60993+717	CDS	Histidine ABC transporter, permease protein HisM (TC 3.A.1.3.1)		d6a63d3a51f4377c99c34a7d583926e5
fig|562.101033.peg.77	EC_479_Assembly_contig_1_61717+774	CDS	Histidine ABC transporter, ATP-binding protein HisP (TC 3.A.1.3.1)		b843c1d4a9140c7cecc9cdb02ccad193
fig|562.101033.peg.78	EC_479_Assembly_contig_1_63542-894	CDS	Cell division inhibitor Slr1223 (YfcH in EC), contains epimerase/dehydratase and DUF1731 domains		eecd7b2c6b3a987ba98e1836a051c2e6
fig|562.101033.peg.79	EC_479_Assembly_contig_1_63925-363	CDS	D-erythro-7,8-dihydroneopterin triphosphate epimerase		0a8de6e41bf468ce0b34800c6cf2f053
fig|562.101033.peg.80	EC_479_Assembly_contig_1_64629-648	CDS	Probable glutathione S-transferase (EC 2.5.1.18), YfcG homolog		343a189a00a1f2ebc699b814ccb11536
fig|562.101033.peg.81	EC_479_Assembly_contig_1_64765+645	CDS	Probable glutathione S-transferase (EC 2.5.1.18), YfcF homolog		3dd787aa486f1355b79edc973af76c63
fig|562.101033.peg.82	EC_479_Assembly_contig_1_65465+552	CDS	Phosphodiesterase YfcE		14c9362f4db222bfc2408592df2a27cc
fig|562.101033.peg.83	EC_479_Assembly_contig_1_66074+543	CDS	Uncharacterized Nudix hydrolase YfcD		53125c9d93bd98e258222dccef54316e
fig|562.101033.peg.84	EC_479_Assembly_contig_1_68127-1479	CDS	Uncharacterized protein YfcC		84b61f43f7b72df71ac3a6940d579e3d
fig|562.101033.peg.85	EC_479_Assembly_contig_1_70503-2145	CDS	BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)		f5cc07315825f783fc0e57f320c33496
fig|562.101033.peg.86	EC_479_Assembly_contig_1_71780-1203	CDS	Acetate kinase (EC 2.7.2.1)		d3380e9e3ca970d9dfbed22064b59906
fig|562.101033.peg.87	EC_479_Assembly_contig_1_71918+132	CDS	hypothetical protein		fa2354a0cbf2f634d110ddbd214670ab
fig|562.101033.peg.88	EC_479_Assembly_contig_1_72118+456	CDS	UPF0208 membrane protein YfbV		957393d58ba08f00c4dc8206d69808a0
fig|562.101033.peg.89	EC_479_Assembly_contig_1_72656+495	CDS	UPF0304 protein yfbU		686577aac277f737d875fe198ea6460a
fig|562.101033.peg.90	EC_479_Assembly_contig_1_73161+651	CDS	Hexitol phosphatase HxpA (EC 3.1.3.22) (EC 3.1.3.23) (EC 3.1.3.50)		5026b52bb46541a990ed35727d6643a4
fig|562.101033.peg.91	EC_479_Assembly_contig_1_73898+1833	CDS	Uncharacterized transporter YfbS		37c51935d489f26d7cb156196f02d9fa
fig|562.101033.peg.92	EC_479_Assembly_contig_1_76388-600	CDS	5'-deoxynucleotidase YfbR (EC 3.1.3.89)		0e01e7407839f231f73069c784a315cb
fig|562.101033.peg.93	EC_479_Assembly_contig_1_77689-1218	CDS	Alanine transaminase (EC 2.6.1.2)		f90d60219db6a32804d897d57c9f691e
fig|562.101033.peg.94	EC_479_Assembly_contig_1_78614+939	CDS	LysR family transcriptional regulator LrhA		66ecc0f5626f2e285cf0c584fbe9345d
fig|562.101033.peg.95	EC_479_Assembly_contig_1_79919-165	CDS	hypothetical protein		5728be969598d4a5ee4c41e0aa735799
fig|562.101033.peg.96	EC_479_Assembly_contig_1_80182+444	CDS	NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)		abb4b6a86bef04ba68715671b2093714
fig|562.101033.peg.97	EC_479_Assembly_contig_1_80641+663	CDS	NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)		f9cf5ef975a24d6cd284ebce2bd80383
fig|562.101033.peg.98	EC_479_Assembly_contig_1_81397+1803	CDS	NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)		1aa814280e68da2d437cf8bfe94a7a78
fig|562.101033.peg.99	EC_479_Assembly_contig_1_83202+501	CDS	NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)		f71f2fb7813aea0d11f312f70d3c5464
fig|562.101033.peg.100	EC_479_Assembly_contig_1_83699+1338	CDS	NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)		9f88ce040ca01c86b202bd2031636d4e
fig|562.101033.peg.101	EC_479_Assembly_contig_1_85089+2727	CDS	NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)		9605ed4c3cda8f087c1c3ba083eb409c
fig|562.101033.peg.102	EC_479_Assembly_contig_1_87812+978	CDS	NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)		aa97b48fbbac05685146b089ee53b8d6
fig|562.101033.peg.103	EC_479_Assembly_contig_1_88804+543	CDS	NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)		ae0700384201c95c88810a02dd3a21f9
fig|562.101033.peg.104	EC_479_Assembly_contig_1_89358+555	CDS	NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)		dadb23aca088493e208ad39c45dda147
fig|562.101033.peg.105	EC_479_Assembly_contig_1_89909+303	CDS	NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)		26e88bb20aa45666ba298fd045b8a027
fig|562.101033.peg.106	EC_479_Assembly_contig_1_90208+1842	CDS	NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)		1dea73a6a5408288f3536ce08ab96b9e
fig|562.101033.peg.107	EC_479_Assembly_contig_1_92213+1530	CDS	NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3)		e7924ad0bb88c153abf1d13d8f5f2f74
fig|562.101033.peg.108	EC_479_Assembly_contig_1_93749+1458	CDS	NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)		4e61f4990888ff483eea44f8c378b922
fig|562.101033.peg.109	EC_479_Assembly_contig_1_95776-504	CDS	Uncharacterized protein YfbM		73900e087a77eefd73021c9b3abd0767
fig|562.101033.peg.110	EC_479_Assembly_contig_1_96850-972	CDS	Uncharacterized protein YfbL		bbd24c0aaaa5e43f08b01b5dc556f5d8
fig|562.101033.peg.111	EC_479_Assembly_contig_1_96988+1743	CDS	Putative von Willebrand factor, vWF type A domain protein STM2315		087347c9546a84f3e0d3a17f7feeeda0
fig|562.101033.peg.112	EC_479_Assembly_contig_1_99768-918	CDS	Ribonuclease Z (EC 3.1.26.11)		b1be432c9c5738b3c0afb0990a26ee65
fig|562.101033.peg.113	EC_479_Assembly_contig_1_99833+462	CDS	N-acetyltransferase ElaA		c1128b0ec3de53892191f41ca308e4be
fig|562.101033.peg.114	EC_479_Assembly_contig_1_100349+306	CDS	ElaB protein		00926371a557641dc94145ad2fafee4b
fig|562.101033.peg.115	EC_479_Assembly_contig_1_100733+1296	CDS	Isochorismate synthase (EC 5.4.4.2) @ Menaquinone-specific isochorismate synthase (EC 5.4.4.2)		056154493d8e5f925b0418394a8fb38c
fig|562.101033.peg.116	EC_479_Assembly_contig_1_102117+1671	CDS	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9)		c09e2a359538182adfca538b63d5a0ec
fig|562.101033.peg.117	EC_479_Assembly_contig_1_103784+759	CDS	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase (EC 4.2.99.20)		15e498f86a52a506219b8a983a4b7d2b
fig|562.101033.peg.118	EC_479_Assembly_contig_1_104557+858	CDS	Naphthoate synthase (EC 4.1.3.36)		fee40d4ca185e3eaf50add88f5e77e13
fig|562.101033.peg.119	EC_479_Assembly_contig_1_105414+963	CDS	O-succinylbenzoate synthase (EC 4.2.1.113)		d8a2e41ef66dc57bc3f8af8ddf60e634
fig|562.101033.peg.120	EC_479_Assembly_contig_1_106373+1356	CDS	O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26)		ae2a976d593cc19f4931d531896eb8ae
fig|562.101033.peg.121	EC_479_Assembly_contig_1_107838+267	CDS	Signal transduction protein PmrD, part of PhoPQ-PmrD-PmrAB multicomponent regulatory system		6cfe41165c076082135bf2ff677897a4
fig|562.101033.peg.122	EC_479_Assembly_contig_1_108484-387	CDS	Undecaprenyl phosphate-aminoarabinose flippase subunit ArnF		f35df5d74df1ed61459d655e5bb8b046
fig|562.101033.peg.123	EC_479_Assembly_contig_1_108819-336	CDS	Undecaprenyl phosphate-aminoarabinose flippase subunit ArnE		6d714dc183b96f255871374e6a71eef9
fig|562.101033.peg.124	EC_479_Assembly_contig_1_110468-1653	CDS	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase (EC 2.4.2.43) @ Polymyxin resistance protein PmrK		b3b16d9b7569defd46bab4ed47d14f06
fig|562.101033.peg.125	EC_479_Assembly_contig_1_111358-891	CDS	4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)		f395b1e598d98bdb8b5b4fa96ec6f194
fig|562.101033.peg.126	EC_479_Assembly_contig_1_113337-1983	CDS	UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) / UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating) (EC 1.1.1.305)		b387e221cbbe758f0c60f4aecea200ec
fig|562.101033.peg.127	EC_479_Assembly_contig_1_114305-969	CDS	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53)		020560b82888a4e3011be184771ed528
fig|562.101033.peg.128	EC_479_Assembly_contig_1_115466-1158	CDS	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87)		d3acae72beafa755091d9b7b764b3e88
fig|562.101033.peg.129	EC_479_Assembly_contig_1_115756+603	CDS	Lipopolysaccharide core heptose(II)-phosphate phosphatase @ Polymyxin resistance protein PmrG		c20fc19b6210ec268604daccea521299
fig|562.101033.peg.130	EC_479_Assembly_contig_1_116822-426	CDS	Pyrimidine deoxynucleoside triphosphate (dYTP) pyrophosphohydrolase NudI		214fec6cfcf8da8ce0b4e341b05641ab
fig|562.101033.peg.131	EC_479_Assembly_contig_1_117101+543	CDS	Uncharacterized outer membrane protein YfaZ		3926941b125dc477463ad67192abbf6a
fig|562.101033.peg.132	EC_479_Assembly_contig_1_117743+1203	CDS	ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13) / Nicotinamide-nucleotide amidase paralog YfaY, no functional activity		25576a7271d824aac208805e99ecb73a
fig|562.101033.peg.133	EC_479_Assembly_contig_1_119165+783	CDS	L-rhamnonate utilization transcriptional regulator (predicted by genome context)		dca7629966dcb875999602dbfe96fd9c
fig|562.101033.peg.134	EC_479_Assembly_contig_1_119962+1206	CDS	L-rhamnonate dehydratase (EC 4.2.1.90)		0f4504e5800520406b9ff1c11c70153c
fig|562.101033.peg.135	EC_479_Assembly_contig_1_121224+1290	CDS	L-rhamnonate transporter (predicted by genome context)		85ff66571eadc26be241e8d4be518165
fig|562.101033.peg.136	EC_479_Assembly_contig_1_122531+804	CDS	2-keto-3-deoxy-L-rhamnonate aldolase (EC 4.1.2.53)		a0e2361decaf4c3fe669247097fdc86b
fig|562.101033.peg.137	EC_479_Assembly_contig_1_123620-246	CDS	Uncharacterized protein YfaD		c6eb794c7ef2f2eaa0ad73e6360c50d9
fig|562.101033.peg.138	EC_479_Assembly_contig_1_124628-996	CDS	Uncharacterized protein YfaD		d2e519eda90105d09cfafc4c6bfc8485
fig|562.101033.peg.139	EC_479_Assembly_contig_1_124796-126	CDS	hypothetical protein		303f05afa2c529c28ee68a329a580ce5
fig|562.101033.peg.140	EC_479_Assembly_contig_1_126011-1191	CDS	Anaerobic glycerol-3-phosphate dehydrogenase subunit C (EC 1.1.5.3)		1c5370fa0ecea0b180056df14d5dd144
fig|562.101033.peg.141	EC_479_Assembly_contig_1_127267-1260	CDS	Anaerobic glycerol-3-phosphate dehydrogenase subunit B (EC 1.1.5.3)		3c7d7b5512ec0ed53605e13885beb92a
fig|562.101033.peg.142	EC_479_Assembly_contig_1_128885-1629	CDS	Anaerobic glycerol-3-phosphate dehydrogenase subunit A (EC 1.1.5.3)		37852bd610e82ac3700426873a8d468d
fig|562.101033.peg.143	EC_479_Assembly_contig_1_129158+1359	CDS	Glycerol-3-phosphate transporter		0062f5d6b62aa6f6e3fc74bb26912446
fig|562.101033.peg.144	EC_479_Assembly_contig_1_130521+1077	CDS	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46) periplasmic (secreted in GramPositives)		6dc25f6c99fa38468286669e0eb4daca
fig|562.101033.peg.145	EC_479_Assembly_contig_1_131800+651	CDS	Weak-acid-inducible locus InaA		d7554b3557836606cd6d719af3ee5356
fig|562.101033.peg.146	EC_479_Assembly_contig_1_132758-255	CDS	YfaE: ferredoxin involved with ribonucleotide reductase diferric-tyrosyl radical (Y*) cofactor maintenance		953a383e057175bf1bc9183454c0f221
fig|562.101033.peg.147	EC_479_Assembly_contig_1_133888-1131	CDS	Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)		59d36ff0422a3a4e1b66e8be929c4ce8
fig|562.101033.peg.148	EC_479_Assembly_contig_1_136262-2286	CDS	Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)		3e535e98acb0b385faad5ed3c59eda59
fig|562.101033.peg.149	EC_479_Assembly_contig_1_136308+213	CDS	Phage protein		052a312b4e5fd5ddc1a11efe2293766f
fig|562.101033.peg.150	EC_479_Assembly_contig_1_136938+3765	CDS	Uncharacterized protein YfaL		a9da7f60f353618dbd74fc1adc976736
fig|562.101033.peg.151	EC_479_Assembly_contig_1_141564-723	CDS	3-demethylubiquinol 3-O-methyltransferase (EC 2.1.1.64) @ 2-polyprenyl-6-hydroxyphenyl methylase (EC 2.1.1.222)		561221887590a6d35e9f28a476f5e5d3
fig|562.101033.peg.152	EC_479_Assembly_contig_1_141711+2628	CDS	DNA gyrase subunit A (EC 5.99.1.3)		9258dbe04108d963457f5d99d397ce0b
fig|562.101033.peg.153	EC_479_Assembly_contig_1_144487+1689	CDS	Uncharacterized protein YfaA		2696a0761b997da423a849b34e18724d
fig|562.101033.peg.154	EC_479_Assembly_contig_1_146172+624	CDS	Uncharacterized protein YfaT		fac37c2ca98b472f5072137111ec0485
fig|562.101033.peg.155	EC_479_Assembly_contig_1_146939+4395	CDS	UPF0192 protein YfaS		b7e0865f41f319964b559617c296f229
fig|562.101033.peg.156	EC_479_Assembly_contig_1_151334+1650	CDS	Uncharacterized protein YfaQ		6191c37602443336391e128f1284102b
fig|562.101033.peg.157	EC_479_Assembly_contig_1_152988+777	CDS	Uncharacterized protein YfaP		19eea1958b29039ca2c9f3b2cc3117a6
fig|562.101033.peg.158	EC_479_Assembly_contig_1_155022-1185	CDS	Acetyl-CoA acetyltransferase (EC 2.3.1.9)		c859dd8ec07a29b53cdc803ebce15e01
fig|562.101033.peg.159	EC_479_Assembly_contig_1_156375-1323	CDS	Short-chain fatty acids transporter		207f78a0af895c888342a8ec372d0e24
fig|562.101033.peg.160	EC_479_Assembly_contig_1_157022-651	CDS	Acyl-CoA:acetate CoA-transferase, beta subunit (EC 2.8.3.8)		264e24997204dbd0b3839e380534dcae
fig|562.101033.peg.161	EC_479_Assembly_contig_1_157684-663	CDS	Acyl-CoA:acetate CoA-transferase, alpha subunit (EC 2.8.3.8)		8e8f1b678b8d4e519f7866bddd1ddaa5
fig|562.101033.peg.162	EC_479_Assembly_contig_1_159265-1386	CDS	Acetoacetate metabolism regulatory protein AtoC		53074a6ac755f949326455551103e352
fig|562.101033.peg.163	EC_479_Assembly_contig_1_161088-1827	CDS	Signal transduction histidine-protein kinase AtoS (EC 2.7.13.3)		1a1f4ab44c98755906b3711636749946
fig|562.101033.peg.164	EC_479_Assembly_contig_1_161255+2850	CDS	Sensor histidine kinase RcsC (EC 2.7.13.3)		bb23d46d903b00cdaf185b44ee2d7d71
fig|562.101033.peg.165	EC_479_Assembly_contig_1_164954-651	CDS	DNA-binding capsular synthesis response regulator RcsB		a4d0d02728a620eaca1f24bb25ab0c46
fig|562.101033.peg.166	EC_479_Assembly_contig_1_167643-2673	CDS	Phosphotransferase RcsD		207f08ca5bd9298f4b0bed568e6bb64a
