feature_id	location	type	function	aliases	protein_md5
fig|573.45275.peg.13	KP_441_Genome_Assembly_contig_1_9757+261	CDS	Rho-specific inhibitor of transcription termination (YaeO)		64817bd122008fb38b45b32ed40167cd
fig|573.45275.peg.14	KP_441_Genome_Assembly_contig_1_11344-1314	CDS	tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)		9a3b03a3a2341e65466e9beb0cc2a866
fig|573.45275.peg.15	KP_441_Genome_Assembly_contig_1_11787-390	CDS	Uncharacterized protein YaeR with similarity to glyoxylase family		49f159ac41dee700f65f1ecb75f16014
fig|573.45275.peg.16	KP_441_Genome_Assembly_contig_1_13987-2154	CDS	Lysine decarboxylase 2, constitutive (EC 4.1.1.18)		a579c4a73bd8ee73fafb2fb15d2a37bf
fig|573.45275.peg.17	KP_441_Genome_Assembly_contig_1_15060-960	CDS	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)		a458cf3955029ae77b506036e6fac2c4
fig|573.45275.peg.18	KP_441_Genome_Assembly_contig_1_18555-3483	CDS	DNA polymerase III alpha subunit (EC 2.7.7.7)		5f7420eefe9292df59834cd125bbac27
fig|573.45275.peg.19	KP_441_Genome_Assembly_contig_1_19172-600	CDS	Ribonuclease HII (EC 3.1.26.4)		9ebf85640fac1f7f2f4ce2b12dadcdf7
fig|573.45275.peg.20	KP_441_Genome_Assembly_contig_1_20320-1152	CDS	Lipid-A-disaccharide synthase (EC 2.4.1.182)		beb4b3d6624bbce470ba9125719bb7de
fig|573.45275.peg.21	KP_441_Genome_Assembly_contig_1_21108-789	CDS	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (EC 2.3.1.129)		bd8c8154a4900373a07e3d48a954ada9
fig|573.45275.peg.22	KP_441_Genome_Assembly_contig_1_21567-456	CDS	3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)		3803dac224ead19ad530704b877c9ff3
fig|573.45275.peg.23	KP_441_Genome_Assembly_contig_1_22698-1026	CDS	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191)		5e5eb3abdae41070d287da2f9122ef9c
fig|573.45275.peg.24	KP_441_Genome_Assembly_contig_1_23187-486	CDS	Periplasmic chaperone of outer membrane proteins Skp @ Outer membrane protein H precursor		b2e7ad012421bb991092cca849fe4aa1
fig|573.45275.peg.25	KP_441_Genome_Assembly_contig_1_25738-2430	CDS	Outer membrane protein assembly factor YaeT		cc9a509ad485414e989f9151a6dc3e2d
fig|573.45275.peg.26	KP_441_Genome_Assembly_contig_1_27122-1353	CDS	Intramembrane protease RasP/YluC, implicated in cell division based on FtsL cleavage		87c847e11a8cf49d88a19d4d40952de2
fig|573.45275.peg.27	KP_441_Genome_Assembly_contig_1_27991-858	CDS	Phosphatidate cytidylyltransferase (EC 2.7.7.41)		8a8f1be66c0fedf17c2db72813408fe6
fig|573.45275.peg.28	KP_441_Genome_Assembly_contig_1_28780-777	CDS	Undecaprenyl diphosphate synthase (EC 2.5.1.31)		1d226d06d7f1134f27e92d859f46b9b2
fig|573.45275.peg.29	KP_441_Genome_Assembly_contig_1_30202-1203	CDS	1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)		894a16ae05c199401d4f4d61dcbf4b80
fig|573.45275.peg.30	KP_441_Genome_Assembly_contig_1_30988-558	CDS	Ribosome recycling factor		652a6e8fed4bd7028f8f0fd96add0f96
fig|573.45275.peg.31	KP_441_Genome_Assembly_contig_1_31864-726	CDS	Uridylate kinase (EC 2.7.4.22)		3f3d24792224e487a23c84aeeb09bc83
fig|573.45275.peg.32	KP_441_Genome_Assembly_contig_1_32866-852	CDS	Translation elongation factor Ts		a11e9c0f044231728a6c922d0ae9d725
fig|573.45275.peg.33	KP_441_Genome_Assembly_contig_1_33711-726	CDS	SSU ribosomal protein S2p (SAe)		d446c312c6c5ad66b588dec0e0cb61b4
fig|573.45275.peg.34	KP_441_Genome_Assembly_contig_1_34034+795	CDS	Methionine aminopeptidase (EC 3.4.11.18)		acbb7960eb072c32762eb76530300923
fig|573.45275.peg.35	KP_441_Genome_Assembly_contig_1_34886+2664	CDS	[Protein-PII] uridylyltransferase (EC 2.7.7.59) / [Protein-PII]-UMP uridylyl-removing enzyme		fb972a47508d3f7c311acf3eb4722b2c
fig|573.45275.peg.36	KP_441_Genome_Assembly_contig_1_37580+825	CDS	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)		a7f2a162270a8e4e8bb697928dbfe10f
fig|573.45275.peg.37	KP_441_Genome_Assembly_contig_1_38512+387	CDS	UPF0325 protein YaeH		3cf60abb77fdb704275c00f4b9769c3b
fig|573.45275.peg.38	KP_441_Genome_Assembly_contig_1_40228-1212	CDS	Sugar diacid utilization regulator SdaR		10d7f3b75e708b5c2c7cb30127ac9594
fig|573.45275.peg.39	KP_441_Genome_Assembly_contig_1_41774-1434	CDS	HtrA protease/chaperone protein		7b620b70dfac0e3a0deec4de880c553c
fig|573.45275.peg.40	KP_441_Genome_Assembly_contig_1_43423-1515	CDS	Deoxyguanosinetriphosphate triphosphohydrolase (EC 3.1.5.1), subgroup 1		fa264bd17d79508e1ccddb60336a101a
fig|573.45275.peg.41	KP_441_Genome_Assembly_contig_1_43507+699	CDS	5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)		878d328206c25df25780312a4bedf1e6
fig|573.45275.peg.42	KP_441_Genome_Assembly_contig_1_44198+801	CDS	Vitamin B12 ABC transporter, substrate-binding protein BtuF		83b77ed19a4127b45c42b689d817fbf4
fig|573.45275.peg.43	KP_441_Genome_Assembly_contig_1_45035+624	CDS	UPF0126 inner membrane protein YadS		3e8de6ba99db99f61512c73dc72adf23
fig|573.45275.peg.44	KP_441_Genome_Assembly_contig_1_46074-345	CDS	Iron-sulfur cluster insertion protein ErpA		de78ffe338c68be59bf2515c60d3f45d
fig|573.45275.peg.45	KP_441_Genome_Assembly_contig_1_47667-1512	CDS	Voltage-gated H(+)/2Cl(-) exchange transporter ClcA		02750e0afc619a012f86526e44d48312
fig|573.45275.peg.46	KP_441_Genome_Assembly_contig_1_47755+1281	CDS	Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)		7b4e4c8100cda03715322a7707bfa554
fig|573.45275.peg.47	KP_441_Genome_Assembly_contig_1_51154-1983	CDS	Ferric hydroxamate ABC transporter (TC 3.A.1.14.3), permease component FhuB		ca0682784f6e5c428c2a6c222444e15e
fig|573.45275.peg.48	KP_441_Genome_Assembly_contig_1_52041-891	CDS	Ferric hydroxamate ABC transporter (TC 3.A.1.14.3), periplasmic substrate binding protein FhuD		a88eec5b8b93420b089c8c8de8ba3680
fig|573.45275.peg.49	KP_441_Genome_Assembly_contig_1_52838-798	CDS	Ferric hydroxamate ABC transporter (TC 3.A.1.14.3), ATP-binding protein FhuC		1693610ed5a0b13d44ec2eb635788650
fig|573.45275.peg.50	KP_441_Genome_Assembly_contig_1_55091-2208	CDS	Ferric hydroxamate outer membrane receptor FhuA		1e6599783a8a44e10f6b87d0b42d4c90
fig|573.45275.peg.51	KP_441_Genome_Assembly_contig_1_57878-2553	CDS	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)		1ad8147c9fd3372d2077552f00127d5a
fig|573.45275.peg.52	KP_441_Genome_Assembly_contig_1_58236-165	CDS	Potassium-transporting ATPase C chain (EC 3.6.3.12) (TC 3.A.3.7.1)		e40e05626a692ec2ecf47060111613f9
fig|573.45275.peg.53	KP_441_Genome_Assembly_contig_1_58438+402	CDS	Pullulanase secretion protein pulS precursor		917242c9a42b975b8a6e9a032e001a0b
fig|573.45275.peg.54	KP_441_Genome_Assembly_contig_1_59435-558	CDS	General secretion pathway protein B		a34edb74668f001fe97ce81ba7741938
fig|573.45275.peg.55	KP_441_Genome_Assembly_contig_1_63000-3309	CDS	Pullulanase (EC 3.2.1.41)		4dfbdcf62fa981f1b0616bde3dd599e1
fig|573.45275.peg.56	KP_441_Genome_Assembly_contig_1_63185+138	CDS	hypothetical protein		946dd651982bc49bc7cebe187554313a
fig|573.45275.peg.57	KP_441_Genome_Assembly_contig_1_63307+843	CDS	General secretion pathway protein C		6b4e4cc4380b0fb7bcca22e0eca05e00
fig|573.45275.peg.58	KP_441_Genome_Assembly_contig_1_64177+1956	CDS	General secretion pathway protein D		0cc7d7bb017b637c3084798c3ff45bbd
fig|573.45275.peg.59	KP_441_Genome_Assembly_contig_1_66129+1494	CDS	General secretion pathway protein E		73c66f3398fcfee31a474988a3e4b90f
fig|573.45275.peg.60	KP_441_Genome_Assembly_contig_1_67624+1215	CDS	General secretion pathway protein F		87e50c83de7b50835c509a7424b50a85
fig|573.45275.peg.61	KP_441_Genome_Assembly_contig_1_68859+423	CDS	General secretion pathway protein G		fbb754ec6df112cb5a5442999d7c7e33
fig|573.45275.peg.62	KP_441_Genome_Assembly_contig_1_69281+516	CDS	General secretion pathway protein H		646a1c06e683c0372d196f9b513c4086
fig|573.45275.peg.63	KP_441_Genome_Assembly_contig_1_69793+366	CDS	General secretion pathway protein I		4140d49dd6345c4e95ba5a4f479a73ec
fig|573.45275.peg.64	KP_441_Genome_Assembly_contig_1_70155+597	CDS	General secretion pathway protein J		cc133fa31594e85a744214f2386d7171
fig|573.45275.peg.65	KP_441_Genome_Assembly_contig_1_70748+987	CDS	General secretion pathway protein K		e77a02f91c5cc090254e74bfb21fb903
fig|573.45275.peg.66	KP_441_Genome_Assembly_contig_1_71721+1197	CDS	General secretion pathway protein L		885ce28b83022152c1a4ad620017fc36
fig|573.45275.peg.67	KP_441_Genome_Assembly_contig_1_72910+486	CDS	General secretion pathway protein M		34640371dbb07113f523e04a364ccbd0
fig|573.45275.peg.68	KP_441_Genome_Assembly_contig_1_73385+747	CDS	General secretion pathway protein N		e8413da005a6c258e2c9f28ad916633c
fig|573.45275.peg.69	KP_441_Genome_Assembly_contig_1_74128+801	CDS	Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)		76f37fc3e17fa977d0c5122452c51c31
fig|573.45275.peg.70	KP_441_Genome_Assembly_contig_1_77405-2430	CDS	ATP-dependent helicase HrpB		b6a1849832097acdfd65994574ddbb7a
fig|573.45275.peg.71	KP_441_Genome_Assembly_contig_1_77478+537	CDS	2'-5' RNA ligase		ff1018ad7f251a7a10af8fe7c883d8e7
fig|573.45275.peg.72	KP_441_Genome_Assembly_contig_1_78014+717	CDS	Sugar fermentation stimulation protein SfsA		67cc900bb7926727b3c769204daf68a6
fig|573.45275.peg.73	KP_441_Genome_Assembly_contig_1_78893+456	CDS	RNA polymerase-binding transcription factor DksA		945c72d8d8d83a435f631c980f672476
fig|573.45275.peg.74	KP_441_Genome_Assembly_contig_1_79408+882	CDS	Glutamyl-Q tRNA(Asp) synthetase		364dd4df7856f04d64fd82e20e762f95
fig|573.45275.peg.75	KP_441_Genome_Assembly_contig_1_80385+1362	CDS	Poly(A) polymerase (EC 2.7.7.19)		66975556db3903ad585024faad3b5c55
fig|573.45275.peg.76	KP_441_Genome_Assembly_contig_1_81743+480	CDS	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)		03b879cc754191032e835c6108c50f3e
fig|573.45275.peg.77	KP_441_Genome_Assembly_contig_1_82343+792	CDS	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11)		c7658f9e5a24452a6ba1f16b51e2df37
fig|573.45275.peg.78	KP_441_Genome_Assembly_contig_1_83146+855	CDS	Pantoate--beta-alanine ligase (EC 6.3.2.1)		c10f21adf883e6fb58213a33fa2a398e
fig|573.45275.peg.79	KP_441_Genome_Assembly_contig_1_84093+381	CDS	Aspartate 1-decarboxylase (EC 4.1.1.11)		3ef05d64109fe3d33b073d9343451ebb
fig|573.45275.peg.80	KP_441_Genome_Assembly_contig_1_85762-1254	CDS	Uncharacterized protein YadE		8a48ae95bc17640a2df71593f73bf436
fig|573.45275.peg.81	KP_441_Genome_Assembly_contig_1_86261-441	CDS	Putative PTS system IIA component YadI		4388d15dc5c9f5d114ab3c21a7ea2c81
fig|573.45275.peg.82	KP_441_Genome_Assembly_contig_1_87151-768	CDS	Uncharacterized efflux ABC transporter, permease protein YadH		17bd45c911c830981aeccc0bab88b5a5
fig|573.45275.peg.83	KP_441_Genome_Assembly_contig_1_88077-927	CDS	Uncharacterized efflux ABC transporter, ATP-binding protein YadG		7c2490dbd90e7a5144a5bfa066ea076c
fig|573.45275.peg.84	KP_441_Genome_Assembly_contig_1_88262+663	CDS	Carbonic anhydrase, beta class (EC 4.2.1.1)		1f581ac8e5841a62c809bc58ba3548ac
fig|573.45275.peg.85	KP_441_Genome_Assembly_contig_1_89520-537	CDS	Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)		dae96e04155bd145a3320493e02f0035
fig|573.45275.peg.86	KP_441_Genome_Assembly_contig_1_89644-120	CDS	hypothetical protein		d254d4907f69aa4035e53b0e50836850
fig|573.45275.peg.87	KP_441_Genome_Assembly_contig_1_89725+2391	CDS	Glucose dehydrogenase, PQQ-dependent (EC 1.1.5.2)		95acdbfac39d1577de3fe54a5b1a0854
fig|573.45275.peg.88	KP_441_Genome_Assembly_contig_1_93798-1599	CDS	Blue copper oxidase CueO precursor		2d146d53b5947e560f21054ca44eebc9
fig|573.45275.peg.89	KP_441_Genome_Assembly_contig_1_93932+360	CDS	Predicted chaperone lipoprotein YacC, potentially involved in protein secretion		4e8096b8ad5df24bc56d381ea4985e21
fig|573.45275.peg.90	KP_441_Genome_Assembly_contig_1_94538+411	CDS	hypothetical protein		b9f1cf34169ecd31e320e5087ed61d4b
fig|573.45275.peg.91	KP_441_Genome_Assembly_contig_1_94945+2028	CDS	Peptidylprolyl isomerase, FKBP-type (EC 5.2.1.8)		149720709ccbe1b8424b6eb4490f29a0
fig|573.45275.peg.92	KP_441_Genome_Assembly_contig_1_97122+861	CDS	Spermidine synthase (EC 2.5.1.16)		bd4e32a9b2f2eb330409145079eb0786
fig|573.45275.peg.93	KP_441_Genome_Assembly_contig_1_98007+795	CDS	S-adenosylmethionine decarboxylase proenzyme (EC 4.1.1.50), prokaryotic class 1A		82f787bdcbc4e1f298b3d38d740ca9bb
fig|573.45275.peg.94	KP_441_Genome_Assembly_contig_1_99236-363	CDS	UPF0231 protein YacL		4afb3f156637d30707688241fb4ce89c
fig|573.45275.peg.95	KP_441_Genome_Assembly_contig_1_102020-2598	CDS	Aconitate hydratase 2 (EC 4.2.1.3) @ 2-methylisocitrate dehydratase (EC 4.2.1.99)		02b63db6c2024192531c97079677ed86
fig|573.45275.peg.96	KP_441_Genome_Assembly_contig_1_102359-129	CDS	hypothetical protein		21433512a1f7c194522e3ae967e13fcb
fig|573.45275.peg.97	KP_441_Genome_Assembly_contig_1_102452+1608	CDS	Uncharacterized protein YacH		7e421177b270d137a822e5604927ea41
fig|573.45275.peg.98	KP_441_Genome_Assembly_contig_1_104071+807	CDS	putative secreted protein		42ccb9f359a250602c2e845ef1ba44d5
fig|573.45275.peg.99	KP_441_Genome_Assembly_contig_1_105207-285	CDS	putative secreted protein		7c73717398ee8bb7e2b31d1614cefdb5
fig|573.45275.peg.100	KP_441_Genome_Assembly_contig_1_106796-1425	CDS	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4) @ Dihydrolipoamide dehydrogenase (EC 1.8.1.4)		577ec575451830fadcaeeaf0878c6612
fig|573.45275.peg.101	KP_441_Genome_Assembly_contig_1_108901-1899	CDS	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)		f00807fd54c7594ee926539bad7fb568
fig|573.45275.peg.102	KP_441_Genome_Assembly_contig_1_111579-2664	CDS	Pyruvate dehydrogenase E1 component (EC 1.2.4.1)		3212296ee28425f4e93ff5e39bf88470
fig|573.45275.peg.103	KP_441_Genome_Assembly_contig_1_112495-780	CDS	Transcriptional repressor for pyruvate dehydrogenase complex		17a450864d674a49eb5d8adff80d7175
fig|573.45275.peg.104	KP_441_Genome_Assembly_contig_1_113126-114	CDS	hypothetical protein		a8ed8e1ac1e5216fe7d33f3b50bc49f6
fig|573.45275.peg.105	KP_441_Genome_Assembly_contig_1_113139+1371	CDS	Aromatic amino acid transport protein AroP		a59d833abb304f9484e66ca9ea25d067
fig|573.45275.peg.106	KP_441_Genome_Assembly_contig_1_114694+1407	CDS	Possible GPH family transporter (TC 2.A.2) for arabinosides		0494833f9587ca6aaf99b93eca4473ca
fig|573.45275.peg.107	KP_441_Genome_Assembly_contig_1_116100+951	CDS	alpha-L-arabinofuranosidase II (EC 3.2.1.55)		89a39bef6234a91b2c9ee0b083e4d72c
fig|573.45275.peg.108	KP_441_Genome_Assembly_contig_1_118140-855	CDS	AmpE protein		96aff1b038b16a085e1c227c3a5d9589
fig|573.45275.peg.109	KP_441_Genome_Assembly_contig_1_118700-564	CDS	1,6-anhydro-N-acetylmuramyl-L-alanine amidase		ed6dcaf6f97521cf6d3b81f70bee4687
fig|573.45275.peg.110	KP_441_Genome_Assembly_contig_1_118834+894	CDS	Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)		11ebc544d7e6c1d1d76c3cf445fbbf40
fig|573.45275.peg.111	KP_441_Genome_Assembly_contig_1_119879-141	CDS	hypothetical protein		c5278fb4cfbe2ca38b3605fb2fdf0f64
fig|573.45275.peg.112	KP_441_Genome_Assembly_contig_1_119909+432	CDS	Type IV pilin PilA		c0a2a94509ce6808df4f461f2a021e2e
fig|573.45275.peg.113	KP_441_Genome_Assembly_contig_1_120351+1386	CDS	Type IV fimbrial assembly, ATPase PilB		f16decce2828405a53e239601631a479
fig|573.45275.peg.114	KP_441_Genome_Assembly_contig_1_121726+1206	CDS	Type IV fimbrial assembly protein PilC		2b934fdd31e188a2d0bd94f8bb5a2a8b
fig|573.45275.peg.115	KP_441_Genome_Assembly_contig_1_124011-1044	CDS	GMP reductase (EC 1.7.1.7)		c601908ff646e7d75ac7450be8e5f3a0
fig|573.45275.peg.116	KP_441_Genome_Assembly_contig_1_124199-132	CDS	hypothetical protein		e1169733cfaef44cbb12694beac58a05
fig|573.45275.peg.117	KP_441_Genome_Assembly_contig_1_124355+621	CDS	Dephospho-CoA kinase (EC 2.7.1.24)		1b929b7981b989fa5d788e9cc3d0ab32
fig|573.45275.peg.118	KP_441_Genome_Assembly_contig_1_124975+744	CDS	Cell division protein ZapD		24ac5cdb135d75d32d8f0f62e0d6cccd
fig|573.45275.peg.119	KP_441_Genome_Assembly_contig_1_125728+195	CDS	DNA gyrase inhibitor YacG		51dc92b371e303273879c98bbbf2eebc
fig|573.45275.peg.120	KP_441_Genome_Assembly_contig_1_126367-393	CDS	Mutator MutT protein (7,8-dihydro-8-oxoguanine-triphosphatase) (EC 3.6.1.-)		6bace428608bb01467cf054b39486836
fig|573.45275.peg.121	KP_441_Genome_Assembly_contig_1_129131-2706	CDS	Protein translocase subunit SecA		3ca8e6e5dc4eb6fa40288fad6fedf552
fig|573.45275.peg.122	KP_441_Genome_Assembly_contig_1_129697-504	CDS	Secretion monitor SecM		1bb1f5847742b7f4a8dceb7269c89af8
fig|573.45275.peg.123	KP_441_Genome_Assembly_contig_1_130931-918	CDS	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase (EC 3.5.1.108)		41c1d966a7d72c0e150bbc2dd6632022
fig|573.45275.peg.124	KP_441_Genome_Assembly_contig_1_132183-1152	CDS	Cell division protein FtsZ		82e5eb5db2c56c8962a9b9da7b437f5b
fig|573.45275.peg.125	KP_441_Genome_Assembly_contig_1_133508-1263	CDS	Cell division protein FtsA		6e6e3bbf9a2063a16ffd353d4af660b5
fig|573.45275.peg.126	KP_441_Genome_Assembly_contig_1_134335-831	CDS	Cell division protein FtsQ		f867ec0b6af4633cd70317d1ad22cb61
fig|573.45275.peg.127	KP_441_Genome_Assembly_contig_1_135257-921	CDS	D-alanine--D-alanine ligase (EC 6.3.2.4)		00c6c7597efac18fbfcb70d64e51a979
fig|573.45275.peg.128	KP_441_Genome_Assembly_contig_1_136725-1476	CDS	UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8)		cabebcb873e2ff8e3ef68d6ec06ca54c
fig|573.45275.peg.129	KP_441_Genome_Assembly_contig_1_137843-1071	CDS	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)		a67e3258858d624c470cada6144b7c0f
fig|573.45275.peg.130	KP_441_Genome_Assembly_contig_1_139114-1275	CDS	Peptidoglycan glycosyltransferase FtsW (EC 2.4.1.129)		47b7ba61d9320bdbbe026d11c12ed68f
fig|573.45275.peg.131	KP_441_Genome_Assembly_contig_1_140430-1317	CDS	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)		7fa882b46bd7c3bfbe7abdf8c9b6c2dc
fig|573.45275.peg.132	KP_441_Genome_Assembly_contig_1_141515-1083	CDS	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)		e736f4b98c3429ef4ace1096ce1043a0
fig|573.45275.peg.133	KP_441_Genome_Assembly_contig_1_142867-1359	CDS	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)		4bc60def6c8856767f5b57ebf1efff62
fig|573.45275.peg.134	KP_441_Genome_Assembly_contig_1_144351-1488	CDS	UDP-N-acetylmuramoyl-dipeptide--2,6-diaminopimelate ligase (EC 6.3.2.13)		0f4973e12627ac6742273d3bb3e05ee6
fig|573.45275.peg.135	KP_441_Genome_Assembly_contig_1_146104-1767	CDS	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)		f7ffc44a1df897c8d69b92f12c77f161
fig|573.45275.peg.136	KP_441_Genome_Assembly_contig_1_146485-366	CDS	Cell division protein FtsL		3ac62bf33de0ef43159a8bd7156dbf8b
fig|573.45275.peg.137	KP_441_Genome_Assembly_contig_1_147423-942	CDS	16S rRNA (cytosine(1402)-N(4))-methyltransferase (EC 2.1.1.199)		37ebbd4f1906873860fc501a72793cdd
fig|573.45275.peg.138	KP_441_Genome_Assembly_contig_1_147884-459	CDS	Transcriptional regulator MraZ		30a146a0de2122e60b35310a1992d1f7
fig|573.45275.peg.139	KP_441_Genome_Assembly_contig_1_149529-1005	CDS	Fructose repressor FruR, LacI family		c8b90cd6c9872a62b9f250a354995447
fig|573.45275.peg.140	KP_441_Genome_Assembly_contig_1_150231-522	CDS	Acetolactate synthase small subunit (EC 2.2.1.6)		2c485d8801b0a663926fd33749876fbc
fig|573.45275.peg.141	KP_441_Genome_Assembly_contig_1_151928-1725	CDS	Acetolactate synthase large subunit (EC 2.2.1.6)		8740bdfa92788a355604eb1c81a77664
fig|573.45275.peg.142	KP_441_Genome_Assembly_contig_1_153273-951	CDS	LysR family transcriptional activator LeuO		5e394a197fa0b7b1a4c3202e5e3bcebe
fig|573.45275.peg.143	KP_441_Genome_Assembly_contig_1_154087+1572	CDS	2-isopropylmalate synthase (EC 2.3.3.13)		56cb7a4d645456b0f6396f314e002518
fig|573.45275.peg.144	KP_441_Genome_Assembly_contig_1_155658+1092	CDS	3-isopropylmalate dehydrogenase (EC 1.1.1.85)		1827947232fc79cb240ccdc08218f30d
fig|573.45275.peg.145	KP_441_Genome_Assembly_contig_1_156752+1401	CDS	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)		c2aed3d4c464a783c8c7460d61bf4aa0
fig|573.45275.peg.146	KP_441_Genome_Assembly_contig_1_158163+606	CDS	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)		7106d9a26ac1e797301133f58bab0b71
fig|573.45275.peg.147	KP_441_Genome_Assembly_contig_1_159022-132	CDS	hypothetical protein		a77b05f3b2df0adc93a79464a33b881a
fig|573.45275.peg.148	KP_441_Genome_Assembly_contig_1_159164+2034	CDS	2,4-dienoyl-CoA reductase [NADPH] (EC 1.3.1.34)		73f9579220bac01de4a0f7e103d41347
fig|573.45275.peg.149	KP_441_Genome_Assembly_contig_1_161209+864	CDS	Shikimate/quinate 5-dehydrogenase I beta (EC 1.1.1.282)		296d7f01afbbddff8cd0e9202693fb4a
fig|573.45275.peg.150	KP_441_Genome_Assembly_contig_1_162083+1215	CDS	Inner membrane transport protein YdiM		478a666877c6c02ab0669d314bd1b990
fig|573.45275.peg.151	KP_441_Genome_Assembly_contig_1_163328+756	CDS	3-dehydroquinate dehydratase I (EC 4.2.1.10)		d3f5364340ee2574af817dc1e1aa961f
fig|573.45275.peg.152	KP_441_Genome_Assembly_contig_1_165017-897	CDS	Transcriptional regulator, LysR family		196170e73919fce14b238bd50c50ddf0
fig|573.45275.peg.153	KP_441_Genome_Assembly_contig_1_165249+1311	CDS	Uncharacterized MFS-type transporter		7d5b1fe1e4146bae6929d20635f7a6ab
fig|573.45275.peg.154	KP_441_Genome_Assembly_contig_1_167777-1185	CDS	Sugar efflux transporter A		2c92024b7cf0f3d1d71f98d3e1bce549
fig|573.45275.peg.155	KP_441_Genome_Assembly_contig_1_167957-171	CDS	hypothetical protein		8ce4acda0b4d055f0a3794a43d3d4fec
fig|573.45275.peg.156	KP_441_Genome_Assembly_contig_1_168197-153	CDS	Sugar-phosphate stress protein SgrT (embedded in SgrS)		e3a79edde6242eb7738b8be5b4804fa5
