feature_id	location	type	function	aliases	protein_md5
fig|1596.468.peg.43	LG_483_Assembly_contig_1_42567-1569	CDS	Peptide chain release factor 3		8a67713015bd61afcacd33698acab3b2
fig|1596.468.peg.44	LG_483_Assembly_contig_1_43433-867	CDS	Hemolysins and related proteins containing CBS domains		f757584f8a032f98b24750e97329c790
fig|1596.468.peg.45	LG_483_Assembly_contig_1_43547+462	CDS	hypothetical protein		e7a14a3371bc19a1aeeb05bf34bd756a
fig|1596.468.peg.46	LG_483_Assembly_contig_1_44509-498	CDS	FIG00743463: hypothetical protein		8c85a9922aad8941bcebc6fde9c32928
fig|1596.468.peg.47	LG_483_Assembly_contig_1_45071-591	CDS	DUF402 family nucleoside diphosphatase		64e28da968610fa4c883b72ee5607546
fig|1596.468.peg.48	LG_483_Assembly_contig_1_45923-816	CDS	regulatory protein RecX		a056dc7a6c63ec6217d01b2b1e0a0dac
fig|1596.468.peg.49	LG_483_Assembly_contig_1_46054+1389	CDS	RNA methyltransferase, TrmA family		46a77faeec30b7fc2ffe4e6578ca7bff
fig|1596.468.peg.50	LG_483_Assembly_contig_1_48917-1164	CDS	Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10)		a0a43156087d16db25f693cfed512fac
fig|1596.468.peg.51	LG_483_Assembly_contig_1_50153-1236	CDS	Hydroxymethylglutaryl-CoA reductase (EC 1.1.1.34)		d9656ce7cbc4d53d875b741d16e0fce0
fig|1596.468.peg.52	LG_483_Assembly_contig_1_51297-1167	CDS	3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)		a22fc095ae7210549575ea6914fb8951
fig|1596.468.peg.53	LG_483_Assembly_contig_1_52366-945	CDS	Hydrolase, alpha/beta fold family		9b079b2c8d681d3dbd19552b122ac33e
fig|1596.468.peg.54	LG_483_Assembly_contig_1_52442+297	CDS	FIG00744066: hypothetical protein		bd93685f05d0be756e033e095e1d36c0
fig|1596.468.peg.55	LG_483_Assembly_contig_1_53591-813	CDS	hypothetical protein		c2ce79e1ce2dac59c2bfb391fba06d14
fig|1596.468.peg.56	LG_483_Assembly_contig_1_54773-1170	CDS	Uncharacterized MFS-type transporter		875be191dc639fa74cf8b26fed8d5f3e
fig|1596.468.peg.57	LG_483_Assembly_contig_1_56217-1338	CDS	Glutamine synthetase type I (EC 6.3.1.2)		4fd8c4ea81dc3b09a7aa88f33f87bdba
fig|1596.468.peg.58	LG_483_Assembly_contig_1_57342-921	CDS	tRNA dimethylallyltransferase (EC 2.5.1.75)		2bc740c14e7d833cd2354dc0095d62e9
fig|1596.468.peg.59	LG_483_Assembly_contig_1_57486+180	CDS	FIG00743062: hypothetical protein		7cdf54a200ac3d6bd951c4652b68da17
fig|1596.468.peg.60	LG_483_Assembly_contig_1_58109-399	CDS	Rhodanese-like domain protein		f98f6b49e4e663b207da06befb014222
fig|1596.468.peg.61	LG_483_Assembly_contig_1_58376-231	CDS	Uncharacterized protein YqgQ		b444b6635be1b2ddb2e50ad4bca55701
fig|1596.468.peg.62	LG_483_Assembly_contig_1_59058-726	CDS	hypothetical protein		3ace0412299546379626fa1b7d426a05
fig|1596.468.peg.63	LG_483_Assembly_contig_1_59631-558	CDS	5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)		f5cc36b1c7e55a9976dc43a7caa186c0
fig|1596.468.peg.64	LG_483_Assembly_contig_1_59833-150	CDS	LSU ribosomal protein L33p @ LSU ribosomal protein L33p, zinc-dependent		0bc9706f76d1bf1f9e0c63e2d8bd6c0a
fig|1596.468.peg.65	LG_483_Assembly_contig_1_62005-2100	CDS	Uncharacterized protein YqgF		57353d6b8d4aed791ecf047e94647f00
fig|1596.468.peg.66	LG_483_Assembly_contig_1_62121+2580	CDS	Uncharacterized membrane protein YfhO-like		213c9d460ec78dcb27ac64a672eb50a7
fig|1596.468.peg.67	LG_483_Assembly_contig_1_65227-483	CDS	Transcription elongation factor GreA		fe1514b2b69c48b4456f975cdfa716f1
fig|1596.468.peg.68	LG_483_Assembly_contig_1_66402-1095	CDS	Murein endolytic transglycosylase MltG		003aa0e7ee99c1cca289445fe88a6ff7
fig|1596.468.peg.69	LG_483_Assembly_contig_1_68880-2415	CDS	Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)		734e771eb3bad371d5a8d8ae01a35d8a
fig|1596.468.peg.70	LG_483_Assembly_contig_1_69929-1050	CDS	Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)		4e7b839b761bc0975ea5e7beeac17ca1
fig|1596.468.peg.71	LG_483_Assembly_contig_1_70574-357	CDS	Transcriptional regulator, HxlR family		c253a90d90b808d2e2d91681b6dfc87f
fig|1596.468.peg.72	LG_483_Assembly_contig_1_71425-762	CDS	Uncharacterized RNA methyltransferase YsgA		fb03e87dcb93962c84e89fedfa91fb2d
fig|1596.468.peg.73	LG_483_Assembly_contig_1_71522+276	CDS	Predicted nucleoside phosphatase		36debcf73d3848370654c415bc2dc889
fig|1596.468.peg.74	LG_483_Assembly_contig_1_71861+984	CDS	Inner membrane protein translocase and chaperone YidC, OxaA protein		38e9dff3d620879291272e7df37da995
fig|1596.468.peg.75	LG_483_Assembly_contig_1_73924-1038	CDS	Two-component system sensor histidine kinase		f39912d47675a2febd67630263c70bc2
fig|1596.468.peg.76	LG_483_Assembly_contig_1_75122-729	CDS	Two-component transcriptional response regulator, OmpR family		1ae0ebda93d4688b09da44604d801ca7
fig|1596.468.peg.77	LG_483_Assembly_contig_1_75755-549	CDS	FIG01269488: protein, clustered with ribosomal protein L32p		c4dbe8cfa3e2de31b33de6eee6bf4af5
fig|1596.468.peg.78	LG_483_Assembly_contig_1_76912-1158	CDS	UPF0348 protein family		da00517e59a4ce52216f2a9b08fd42c1
fig|1596.468.peg.79	LG_483_Assembly_contig_1_77270-348	CDS	Ribosomal silencing factor RsfA		d34518278eee58462c1c10997ed9a02b
fig|1596.468.peg.80	LG_483_Assembly_contig_1_77889-597	CDS	Hydrolase (HAD superfamily), YqeK		6f5c8a2040455cccfcffbd68d5b715f9
fig|1596.468.peg.81	LG_483_Assembly_contig_1_78508-627	CDS	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)		d17bfad074dc8adeaa44264833692fa2
fig|1596.468.peg.82	LG_483_Assembly_contig_1_79617-1110	CDS	GTP-binding protein YqeH, required for biogenesis of 30S ribosome subunit		68f7243727d010eab183391dd0893513
fig|1596.468.peg.83	LG_483_Assembly_contig_1_80132-519	CDS	FIG001553: Hydrolase, HAD subfamily IIIA		a6a78bea4a040180344f1987bb31c827
fig|1596.468.peg.84	LG_483_Assembly_contig_1_80297+1002	CDS	Adenosine deaminase (EC 3.5.4.4)		290d38d27d82569d98e32fa1841d08a3
fig|1596.468.peg.85	LG_483_Assembly_contig_1_81702-357	CDS	LSU ribosomal protein L20p		e5c58529cac2008f0c7ddac178d3eda3
fig|1596.468.peg.86	LG_483_Assembly_contig_1_81935-201	CDS	LSU ribosomal protein L35p		3265aa1b96fae7d4785551cd29f5b5aa
fig|1596.468.peg.87	LG_483_Assembly_contig_1_82472-519	CDS	Translation initiation factor 3		ddffbf3a3f38c3df20bc68a4de099699
fig|1596.468.peg.88	LG_483_Assembly_contig_1_83460-765	CDS	ABC-type multidrug transport system, permease component		9a58ed032326b22c8f227a8b2a81f77a
fig|1596.468.peg.89	LG_483_Assembly_contig_1_84382-954	CDS	Efflux ABC transporter, ATP-binding protein		d3f16a67bca536346b253715a59e4ecb
fig|1596.468.peg.90	LG_483_Assembly_contig_1_84819-426	CDS	FIG00744197: hypothetical protein		e5fa75cc6c81a837714a36130081e193
fig|1596.468.peg.91	LG_483_Assembly_contig_1_85250-135	CDS	hypothetical protein		345c3a70be7b32014ae57978c92c33b6
fig|1596.468.peg.92	LG_483_Assembly_contig_1_85380+147	CDS	FIG00751602: hypothetical protein		8fe13f46e1c43d390eaaf8ac607b97a4
fig|1596.468.peg.93	LG_483_Assembly_contig_1_87523-1932	CDS	Threonyl-tRNA synthetase (EC 6.1.1.3)		e8cacb9364853607dfecb157fe955532
fig|1596.468.peg.94	LG_483_Assembly_contig_1_88705-900	CDS	Helicase loader DnaI		94c9a9041dc75c303229225ee244943c
fig|1596.468.peg.95	LG_483_Assembly_contig_1_90060-1341	CDS	Helicase loader DnaB		c0094f7f0a6a913bd8118ede56a33690
fig|1596.468.peg.96	LG_483_Assembly_contig_1_90532-465	CDS	Ribonucleotide reductase transcriptional regulator NrdR		0e189188a2b230cec691da498568de8b
fig|1596.468.peg.97	LG_483_Assembly_contig_1_91135-597	CDS	Dephospho-CoA kinase (EC 2.7.1.24)		30150d6e90e149fd2029f3d904098e1b
fig|1596.468.peg.98	LG_483_Assembly_contig_1_91962-831	CDS	Formamidopyrimidine-DNA glycosylase (EC 3.2.2.23)		adff4091942881f1e2bc80386e8d01d9
fig|1596.468.peg.99	LG_483_Assembly_contig_1_94638-2661	CDS	DNA polymerase I (EC 2.7.7.7)		fe63d09ec738f854a62b34227f23d5ee
fig|1596.468.peg.100	LG_483_Assembly_contig_1_95922-1182	CDS	Diaminopropionate ammonia-lyase (EC 4.3.1.15)		9d79edafd58a83ed16ebfe0dbe68be73
fig|1596.468.peg.101	LG_483_Assembly_contig_2_357+276	CDS	DNA-damage-inducible protein J		3d2eefa9f4252fc54a3d3c554648b703
fig|1596.468.peg.102	LG_483_Assembly_contig_2_632+306	CDS	YafQ toxin protein		04666c1883f7bcf80114f7a5785fe950
fig|1596.468.peg.103	LG_483_Assembly_contig_2_1915-816	CDS	Fic domain protein, MA2133 type		dbbef206a02e2c6f12b1488aa9877dd2
fig|1596.468.peg.104	LG_483_Assembly_contig_2_2848-789	CDS	hypothetical protein		5a611aaaf12945e3a00a719b99ee2830
fig|1596.468.peg.105	LG_483_Assembly_contig_2_3186-270	CDS	hypothetical protein		8be6977be267bec53d98a3087882cad3
fig|1596.468.peg.106	LG_483_Assembly_contig_2_3940-720	CDS	FIG00743983: hypothetical protein		8e61fe31724a1ddda2e171284291c64d
fig|1596.468.peg.107	LG_483_Assembly_contig_2_4306-360	CDS	hypothetical protein		e6aafed731a699ba2c7724782303d472
fig|1596.468.peg.108	LG_483_Assembly_contig_2_4601-303	CDS	FIG00742761: hypothetical protein		a658389719499027f0d21bc1be5e5a73
fig|1596.468.peg.109	LG_483_Assembly_contig_2_5422-810	CDS	FIG00746012: hypothetical protein		1df0e4785de01464fe9af29aa223eac1
fig|1596.468.peg.110	LG_483_Assembly_contig_2_5541-117	CDS	FIG00752733: hypothetical protein		4083554f92594ec02233f640ecc1e7ec
fig|1596.468.peg.111	LG_483_Assembly_contig_2_5872-327	CDS	FIG00742875: hypothetical protein		44980a90093e76b05afd5eb79ec5417c
fig|1596.468.peg.112	LG_483_Assembly_contig_2_6207-336	CDS	FIG00748193: hypothetical protein		35cc7bf9227343886e5f7c7b23e43281
fig|1596.468.peg.113	LG_483_Assembly_contig_2_6346+864	CDS	ABC-type multidrug transport system, ATPase and permease components		c440ae580e44e86af8986941482f8211
fig|1596.468.peg.114	LG_483_Assembly_contig_2_7396+528	CDS	ABC-type multidrug transport system, ATPase and permease components		8deb31540a0cbc5b0258fd3dac09c695
fig|1596.468.peg.115	LG_483_Assembly_contig_2_8453-360	CDS	contains nitroreductase domain		e26dcbc000f9dd20f210570a54f23b49
fig|1596.468.peg.116	LG_483_Assembly_contig_2_10142-1608	CDS	Efflux ABC transporter, permease/ATP-binding protein		053dec10d72539e3580777fbf2773f4a
fig|1596.468.peg.117	LG_483_Assembly_contig_2_11052-819	CDS	hypothetical protein		631034aa620c247d452e52fa7013f3ef
fig|1596.468.peg.118	LG_483_Assembly_contig_2_11207+864	CDS	Protein QmcA (possibly involved in integral membrane quality control)		038cc1d6cd4215339221db129bf8cc9a
fig|1596.468.peg.119	LG_483_Assembly_contig_2_12151+810	CDS	Integral membrane protein		8abcce494ab5f5a679c7ab064ea4bfe9
fig|1596.468.peg.120	LG_483_Assembly_contig_2_13348-327	CDS	Transcriptional regulator, xre family		8022ed9e46c38399af7b137f53f777ef
fig|1596.468.peg.121	LG_483_Assembly_contig_2_13596-210	CDS	FIG00743562: hypothetical protein		ac3fea574ca2ec68eaa480c03127676d
fig|1596.468.peg.122	LG_483_Assembly_contig_2_13681+546	CDS	Acetyltransferase, GNAT family		a9e852b9558c7f6900e628f40f474ebe
fig|1596.468.peg.123	LG_483_Assembly_contig_2_14210+717	CDS	FIG00744901: hypothetical protein		5890a1f8ff874174c52c50313e01e2e1
fig|1596.468.peg.124	LG_483_Assembly_contig_2_17233-2271	CDS	5'-nucleotidase (EC 3.1.3.5)		12de198f3c95efef59f0b5a3085cb450
fig|1596.468.peg.125	LG_483_Assembly_contig_2_17625+417	CDS	predicted 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17)		010d1bc26b32d87c8ed885a82356100b
fig|1596.468.peg.126	LG_483_Assembly_contig_2_18391-291	CDS	FIG00746380: hypothetical protein		38cd24e5ab28bef2d99cdefbe58a9720
fig|1596.468.peg.127	LG_483_Assembly_contig_2_18645-201	CDS	hypothetical protein		60b4c0188e59eceefbdc2534d064a6c0
fig|1596.468.peg.128	LG_483_Assembly_contig_2_19452-645	CDS	NADH dehydrogenase (EC 1.6.99.3)		6ce69dfa692753de323c7a9883c3a786
fig|1596.468.peg.129	LG_483_Assembly_contig_2_21367-1797	CDS	redox proteins related to the succinate dehydrogenases and fumarate reductases		3fc8d3e1162f088ca801a27ebffe3fc8
fig|1596.468.peg.130	LG_483_Assembly_contig_2_21484+906	CDS	GltC, transcription activator of glutamate synthase operon		67df20caa573109931aec6af17469e4a
fig|1596.468.peg.131	LG_483_Assembly_contig_2_23311-864	CDS	Homoserine kinase (EC 2.7.1.39)		8eda2513f7e4daa8d9f4e958b8bcf593
fig|1596.468.peg.132	LG_483_Assembly_contig_2_24547-1227	CDS	Homoserine dehydrogenase (EC 1.1.1.3)		1155a3e3432f77a264bddb91834400b3
fig|1596.468.peg.133	LG_483_Assembly_contig_2_24648+1488	CDS	Threonine synthase (EC 4.2.3.1)		d2d340fe322566499b8805b3f404165f
fig|1596.468.peg.134	LG_483_Assembly_contig_2_27224-1059	CDS	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)		ecc99a1da2598f7bcbb881aa5fa791a3
fig|1596.468.peg.135	LG_483_Assembly_contig_2_27313+1356	CDS	Aspartokinase (EC 2.7.2.4)		b879030f5d90dfcf85ba28a668724c89
fig|1596.468.peg.136	LG_483_Assembly_contig_2_30667-1944	CDS	endopeptidase O		caac60ef16c73af044dd71f4fe88ea66
fig|1596.468.peg.137	LG_483_Assembly_contig_2_32634-1677	CDS	ABC transporter, coiled-coil domain and fused permease subunit		06d042f2ce0731008e45ac33eba42a85
fig|1596.468.peg.138	LG_483_Assembly_contig_2_33528-885	CDS	ABC transporter permease protein		7fdbf385e41777098598a6cc7fd12edf
fig|1596.468.peg.139	LG_483_Assembly_contig_2_34248-711	CDS	ABC transporter, ATP-binding protein		d319fd498ccb91bb0f353d799a6c2165
fig|1596.468.peg.140	LG_483_Assembly_contig_2_34503-159	CDS	FIG00754265: hypothetical protein		52dc8f3c3e54be9ea5f8d515be18db72
fig|1596.468.peg.141	LG_483_Assembly_contig_2_35171-672	CDS	DNA alkylation repair enzyme		ce22c386dbb28cac9231e99650563c74
fig|1596.468.peg.142	LG_483_Assembly_contig_2_35330+2739	CDS	Phosphoenolpyruvate carboxylase (EC 4.1.1.31)		8e550e91fc25235d3a80b1742e4f296e
fig|1596.468.peg.143	LG_483_Assembly_contig_2_38099+546	CDS	Nicotinamidase (EC 3.5.1.19)		bac030c50d24414b963a8aa3811851fc
fig|1596.468.peg.144	LG_483_Assembly_contig_2_39291-537	CDS	Pyrimidine operon regulatory protein PyrR		38526bfe7b1da7a320965eafe2dd928c
fig|1596.468.peg.145	LG_483_Assembly_contig_2_42506-3189	CDS	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)		686e455cb2ad061cbd379bd8d06c586d
fig|1596.468.peg.146	LG_483_Assembly_contig_2_43587-1089	CDS	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)		7231a5eac121113cace6310230d25133
fig|1596.468.peg.147	LG_483_Assembly_contig_2_44861-1278	CDS	Dihydroorotase (EC 3.5.2.3)		5e00755feebad3a5896ab66fb0678592
fig|1596.468.peg.148	LG_483_Assembly_contig_2_45853-993	CDS	Aspartate carbamoyltransferase (EC 2.1.3.2)		017fdc2c7de9a0cffdd3c2b67556e83e
fig|1596.468.peg.149	LG_483_Assembly_contig_2_46507-543	CDS	Pyrimidine operon regulatory protein PyrR		58b71b0840295f354f77428417c2cf4a
fig|1596.468.peg.150	LG_483_Assembly_contig_2_47599-924	CDS	Dihydroorotate dehydrogenase (NAD(+)), catalytic subunit (EC 1.3.1.14)		207a10e4082f39831525b9c7d169c6f7
fig|1596.468.peg.151	LG_483_Assembly_contig_2_47851+708	CDS	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)		1e6f501af5f9f3f27dcc7d9f3bcc0355
fig|1596.468.peg.152	LG_483_Assembly_contig_2_48560+639	CDS	Orotate phosphoribosyltransferase (EC 2.4.2.10)		4a4ffedf9d4aedef836554b1b285f7a1
fig|1596.468.peg.153	LG_483_Assembly_contig_2_49446+1596	CDS	hypothetical protein		76240db55c7ccf640a6e84366d32049f
fig|1596.468.peg.154	LG_483_Assembly_contig_2_51903-822	CDS	Hydrolase (HAD superfamily)		e5facd60808f5b023dd40b94d8437cca
fig|1596.468.peg.155	LG_483_Assembly_contig_2_52936-1029	CDS	hypothetical protein		7b5e9639a9f5b7187dade3eb33764324
fig|1596.468.peg.156	LG_483_Assembly_contig_2_53066+327	CDS	UPF0145 protein		17d27e63c9c700459175bb7e3c807d88
fig|1596.468.peg.157	LG_483_Assembly_contig_2_54804-1383	CDS	tRNA/rRNA cytosine-C5-methyltransferase		438c860dc125100adaba261d281e1e01
fig|1596.468.peg.158	LG_483_Assembly_contig_2_55794-978	CDS	FIG00742606: hypothetical protein		cd906e330774f36c876814e1665c47c9
fig|1596.468.peg.159	LG_483_Assembly_contig_2_56522-729	CDS	hypothetical protein		4bef339aafae2f50ce5c44e6c9b45d48
fig|1596.468.peg.160	LG_483_Assembly_contig_2_56613+570	CDS	Signal peptidase I (EC 3.4.21.89)		357383f2144812d14db07dc150a2e7fa
fig|1596.468.peg.161	LG_483_Assembly_contig_2_57213+186	CDS	FIG00743283: hypothetical protein		390806084ad448b935d53fcf046ff68b
fig|1596.468.peg.162	LG_483_Assembly_contig_2_58305-837	CDS	hypothetical protein		5c476d8cf07c6f2414ac094562376dec
fig|1596.468.peg.163	LG_483_Assembly_contig_2_59133-819	CDS	hypothetical protein		f47b4842d6248f3fd625a47ae05f1c4a
fig|1596.468.peg.164	LG_483_Assembly_contig_2_59843-708	CDS	Efflux ABC transporter, ATP-binding protein		431d28444a673a139b9d38f1ab496973
fig|1596.468.peg.165	LG_483_Assembly_contig_2_60213-369	CDS	Transcriptional regulator, GntR family		1c13d1046b702bb149142896db85b740
fig|1596.468.peg.166	LG_483_Assembly_contig_2_61771-1248	CDS	Tripeptide aminopeptidase (EC 3.4.11.4)		9fca51d4e58ff793ebcca8486fefd1b0
fig|1596.468.peg.167	LG_483_Assembly_contig_2_62579-798	CDS	GTP cyclohydrolase 1 type 2 homolog YbgI		ea26bd852e51107f5e6685b87d5762e6
fig|1596.468.peg.168	LG_483_Assembly_contig_2_63259-684	CDS	tRNA (adenine(22)-N(1))-methyltransferase (EC 2.1.1.217)		33a01110b50df93715e3dc03b407759a
fig|1596.468.peg.169	LG_483_Assembly_contig_2_64500-1122	CDS	RNA polymerase sigma factor RpoD		b9b2a14039b953e6dc64ef7e8d746b2d
fig|1596.468.peg.170	LG_483_Assembly_contig_2_66333-1818	CDS	DNA primase DnaG		b1de9d0f745983c8add32a7bed2782b1
fig|1596.468.peg.171	LG_483_Assembly_contig_2_68429-2073	CDS	Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)		2b7b8836c235b654b8ffd33bd503f511
fig|1596.468.peg.172	LG_483_Assembly_contig_2_69339-918	CDS	Glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)		52b5747ad1928306eeb841edcbf30349
fig|1596.468.peg.173	LG_483_Assembly_contig_2_70385-753	CDS	DNA recombination and repair protein RecO		60506def944fbf2d5b0dfcf9501e37d7
fig|1596.468.peg.174	LG_483_Assembly_contig_2_71297-912	CDS	GTP-binding protein Era		8c6c67e2ad9d727196aedb6c400ee31b
fig|1596.468.peg.175	LG_483_Assembly_contig_2_71847-528	CDS	Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly		72f0f85f44e3db7e56838e1092f5bb7e
fig|1596.468.peg.176	LG_483_Assembly_contig_2_72810-960	CDS	Phosphate starvation-inducible protein PhoH, predicted ATPase		ec12d5f9a14dbae83f298462ba6fecc8
